id,gene,description
cg04389426,BNC2,basonuclin 2 [Source:HGNC Symbol;Acc:HGNC:30988]
cg04391205,C2orf88,chromosome 2 open reading frame 88 [Source:HGNC Symbol;Acc:HGNC:28191]
cg04391391,ZSWIM4,zinc finger SWIM-type containing 4 [Source:HGNC Symbol;Acc:HGNC:25704]
cg04400047,UBIAD1,UbiA prenyltransferase domain containing 1 [Source:HGNC Symbol;Acc:HGNC:30791]
cg04405414,ATP1B1,ATPase Na+/K+ transporting subunit beta 1 [Source:HGNC Symbol;Acc:HGNC:804]
cg04436646,KLHDC1,kelch domain containing 1 [Source:HGNC Symbol;Acc:HGNC:19836]
cg04442746,RGMB,repulsive guidance molecule BMP co-receptor b [Source:HGNC Symbol;Acc:HGNC:26896]
cg04446112,FKBP2,FK506 binding protein 2 [Source:HGNC Symbol;Acc:HGNC:3718]
cg04459086,LARS2,leucyl-tRNA synthetase 2, mitochondrial [Source:HGNC Symbol;Acc:HGNC:17095]
cg04459413,HSPH1,heat shock protein family H (Hsp110) member 1 [Source:HGNC Symbol;Acc:HGNC:16969]
cg04467958,PCM1,pericentriolar material 1 [Source:HGNC Symbol;Acc:HGNC:8727]
cg04469873,SOX12,SRY-box 12 [Source:HGNC Symbol;Acc:HGNC:11198]
cg04471409,RPS6KA2,ribosomal protein S6 kinase A2 [Source:HGNC Symbol;Acc:HGNC:10431]
cg04475375,NRN1,neuritin 1 [Source:HGNC Symbol;Acc:HGNC:17972]
cg04485516,RBM6,RNA binding motif protein 6 [Source:HGNC Symbol;Acc:HGNC:9903]
cg04521957,SKAP2,src kinase associated phosphoprotein 2 [Source:HGNC Symbol;Acc:HGNC:15687]
cg04540406,SHCBP1,SHC binding and spindle associated 1 [Source:HGNC Symbol;Acc:HGNC:29547]
cg04542030,BOLA3,bolA family member 3 [Source:HGNC Symbol;Acc:HGNC:24415]
cg04543865,GAN,gigaxonin [Source:HGNC Symbol;Acc:HGNC:4137]
cg04544093,TUBB2C,NA
cg04548463,CAND2,cullin associated and neddylation dissociated 2 (putative) [Source:HGNC Symbol;Acc:HGNC:30689]
cg04571130,COPG,NA
cg04590978,CCNJ,cyclin J [Source:HGNC Symbol;Acc:HGNC:23434]
cg04603355,ZNF599,zinc finger protein 599 [Source:HGNC Symbol;Acc:HGNC:26408]
cg04605667,SIAH2,siah E3 ubiquitin protein ligase 2 [Source:HGNC Symbol;Acc:HGNC:10858]
cg04609126,RHOB,ras homolog family member B [Source:HGNC Symbol;Acc:HGNC:668]
cg04617786,MAK16,MAK16 homolog [Source:HGNC Symbol;Acc:HGNC:13703]
cg04622772,WRNIP1,Werner helicase interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:20876]
cg04641168,SRP72,signal recognition particle 72 [Source:HGNC Symbol;Acc:HGNC:11303]
cg04658021,PER1,period circadian regulator 1 [Source:HGNC Symbol;Acc:HGNC:8845]
cg04673590,HOXA1,homeobox A1 [Source:HGNC Symbol;Acc:HGNC:5099]
cg04677537,FAM98C,family with sequence similarity 98 member C [Source:HGNC Symbol;Acc:HGNC:27119]
cg04690793,SNRPC,small nuclear ribonucleoprotein polypeptide C [Source:HGNC Symbol;Acc:HGNC:11157]
cg04701034,NID2,nidogen 2 [Source:HGNC Symbol;Acc:HGNC:13389]
cg04708888,MXD3,MAX dimerization protein 3 [Source:HGNC Symbol;Acc:HGNC:14008]
cg04718342,CLPX,caseinolytic mitochondrial matrix peptidase chaperone subunit [Source:HGNC Symbol;Acc:HGNC:2088]
cg04733431,C4orf34,NA
cg04738827,C2orf68,chromosome 2 open reading frame 68 [Source:HGNC Symbol;Acc:HGNC:34353]
cg04745336,DNAJC9,DnaJ heat shock protein family (Hsp40) member C9 [Source:HGNC Symbol;Acc:HGNC:19123]
cg04747445,BBX,BBX, HMG-box containing [Source:HGNC Symbol;Acc:HGNC:14422]
cg04749104,STEAP3,STEAP3 metalloreductase [Source:HGNC Symbol;Acc:HGNC:24592]
cg04775238,ALS2,ALS2, alsin Rho guanine nucleotide exchange factor [Source:HGNC Symbol;Acc:HGNC:443]
cg04776516,SNX25,sorting nexin 25 [Source:HGNC Symbol;Acc:HGNC:21883]
cg04777071,RABAC1,Rab acceptor 1 [Source:HGNC Symbol;Acc:HGNC:9794]
cg04808059,TOX2,TOX high mobility group box family member 2 [Source:HGNC Symbol;Acc:HGNC:16095]
cg04809136,SF3B14,NA
cg04813639,RASGRF1,Ras protein specific guanine nucleotide releasing factor 1 [Source:HGNC Symbol;Acc:HGNC:9875]
cg04822973,ARG2,arginase 2 [Source:HGNC Symbol;Acc:HGNC:664]
cg04823720,SLC25A13,solute carrier family 25 member 13 [Source:HGNC Symbol;Acc:HGNC:10983]
cg04831870,C4orf32,NA
cg04832844,RBPJ,recombination signal binding protein for immunoglobulin kappa J region [Source:HGNC Symbol;Acc:HGNC:5724]
cg04840669,GINS3,GINS complex subunit 3 [Source:HGNC Symbol;Acc:HGNC:25851]
cg04842553,CCDC104,NA
cg04864179,IRF5,interferon regulatory factor 5 [Source:HGNC Symbol;Acc:HGNC:6120]
cg04865929,GJC1,gap junction protein gamma 1 [Source:HGNC Symbol;Acc:HGNC:4280]
cg04867738,UBTF,upstream binding transcription factor, RNA polymerase I [Source:HGNC Symbol;Acc:HGNC:12511]
cg04879861,ATPAF1,ATP synthase mitochondrial F1 complex assembly factor 1 [Source:HGNC Symbol;Acc:HGNC:18803]
cg04883742,SLC22A23,solute carrier family 22 member 23 [Source:HGNC Symbol;Acc:HGNC:21106]
cg04892919,MFSD6,major facilitator superfamily domain containing 6 [Source:HGNC Symbol;Acc:HGNC:24711]
cg04895065,YPEL3,yippee like 3 [Source:HGNC Symbol;Acc:HGNC:18327]
cg04904530,ALKBH5,alkB homolog 5, RNA demethylase [Source:HGNC Symbol;Acc:HGNC:25996]
cg04907151,PPP2R3A,protein phosphatase 2 regulatory subunit B''alpha [Source:HGNC Symbol;Acc:HGNC:9307]
cg04917686,ZBTB20,zinc finger and BTB domain containing 20 [Source:HGNC Symbol;Acc:HGNC:13503]
cg04922908,ATXN7L2,ataxin 7 like 2 [Source:HGNC Symbol;Acc:HGNC:28713]
cg04935041,CAMKK1,calcium/calmodulin dependent protein kinase kinase 1 [Source:HGNC Symbol;Acc:HGNC:1469]
cg04987499,CYB561,cytochrome b561 [Source:HGNC Symbol;Acc:HGNC:2571]
cg05013422,WDR81,WD repeat domain 81 [Source:HGNC Symbol;Acc:HGNC:26600]
cg05015635,GAS1,growth arrest specific 1 [Source:HGNC Symbol;Acc:HGNC:4165]
cg05020510,NOV,nephroblastoma overexpressed [Source:HGNC Symbol;Acc:HGNC:7885]
cg05030735,LDB1,LIM domain binding 1 [Source:HGNC Symbol;Acc:HGNC:6532]
cg05036937,ITGA2,integrin subunit alpha 2 [Source:HGNC Symbol;Acc:HGNC:6137]
cg05038268,KDM2A,lysine demethylase 2A [Source:HGNC Symbol;Acc:HGNC:13606]
cg05038881,APITD1,NA
cg05055782,GPX1,glutathione peroxidase 1 [Source:HGNC Symbol;Acc:HGNC:4553]
cg05083393,DNAJC28,DnaJ heat shock protein family (Hsp40) member C28 [Source:HGNC Symbol;Acc:HGNC:1297]
cg05110225,SUMF2,sulfatase modifying factor 2 [Source:HGNC Symbol;Acc:HGNC:20415]
cg05122622,TSC22D2,TSC22 domain family member 2 [Source:HGNC Symbol;Acc:HGNC:29095]
cg05129258,UBE2D3,ubiquitin conjugating enzyme E2 D3 [Source:HGNC Symbol;Acc:HGNC:12476]
cg05131254,TNFAIP3,TNF alpha induced protein 3 [Source:HGNC Symbol;Acc:HGNC:11896]
cg05142982,C8orf42,NA
cg05168468,PRR16,proline rich 16 [Source:HGNC Symbol;Acc:HGNC:29654]
cg05175333,ROCK1,Rho associated coiled-coil containing protein kinase 1 [Source:HGNC Symbol;Acc:HGNC:10251]
cg05191006,NQO1,NAD(P)H quinone dehydrogenase 1 [Source:HGNC Symbol;Acc:HGNC:2874]
cg05201477,ARNT2,aryl hydrocarbon receptor nuclear translocator 2 [Source:HGNC Symbol;Acc:HGNC:16876]
cg05202084,NR2C1,nuclear receptor subfamily 2 group C member 1 [Source:HGNC Symbol;Acc:HGNC:7971]
cg05211836,F2RL3,F2R like thrombin or trypsin receptor 3 [Source:HGNC Symbol;Acc:HGNC:3540]
cg05216862,FAM46A,family with sequence similarity 46 member A [Source:HGNC Symbol;Acc:HGNC:18345]
cg05224385,AAAS,aladin WD repeat nucleoporin [Source:HGNC Symbol;Acc:HGNC:13666]
cg05226019,DEGS1,delta 4-desaturase, sphingolipid 1 [Source:HGNC Symbol;Acc:HGNC:13709]
cg05237014,TMEM184C,transmembrane protein 184C [Source:HGNC Symbol;Acc:HGNC:25587]
cg05243311,LOC348926,NA
cg05255305,C16orf46,chromosome 16 open reading frame 46 [Source:HGNC Symbol;Acc:HGNC:26525]
cg05277991,MITF,melanogenesis associated transcription factor [Source:HGNC Symbol;Acc:HGNC:7105]
cg05293216,FANCG,Fanconi anemia complementation group G [Source:HGNC Symbol;Acc:HGNC:3588]
cg05301808,C1orf21,chromosome 1 open reading frame 21 [Source:HGNC Symbol;Acc:HGNC:15494]
cg05303842,SLC26A6,solute carrier family 26 member 6 [Source:HGNC Symbol;Acc:HGNC:14472]
cg05315865,ZDHHC2,zinc finger DHHC-type containing 2 [Source:HGNC Symbol;Acc:HGNC:18469]
cg05321398,P4HTM,prolyl 4-hydroxylase, transmembrane [Source:HGNC Symbol;Acc:HGNC:28858]
cg05375277,SLC43A1,solute carrier family 43 member 1 [Source:HGNC Symbol;Acc:HGNC:9225]
cg05385684,NRBP1,nuclear receptor binding protein 1 [Source:HGNC Symbol;Acc:HGNC:7993]
cg05398095,YOD1,YOD1 deubiquitinase [Source:HGNC Symbol;Acc:HGNC:25035]
cg05405594,XPO4,exportin 4 [Source:HGNC Symbol;Acc:HGNC:17796]
cg05414479,IGFBP2,insulin like growth factor binding protein 2 [Source:HGNC Symbol;Acc:HGNC:5471]
cg05458841,ERBB2IP,NA
cg05465935,C5orf34,chromosome 5 open reading frame 34 [Source:HGNC Symbol;Acc:HGNC:24738]
cg05478295,RAB2A,RAB2A, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:9763]
cg05506908,AGPHD1,NA
cg05523653,TIMM22,translocase of inner mitochondrial membrane 22 [Source:HGNC Symbol;Acc:HGNC:17317]
cg05540413,ZNF32,zinc finger protein 32 [Source:HGNC Symbol;Acc:HGNC:13095]
cg05544807,DNMT3A,DNA methyltransferase 3 alpha [Source:HGNC Symbol;Acc:HGNC:2978]
cg05546038,NOL3,nucleolar protein 3 [Source:HGNC Symbol;Acc:HGNC:7869]
cg05549854,ZNF629,zinc finger protein 629 [Source:HGNC Symbol;Acc:HGNC:29008]
cg05562419,SNAPC4,small nuclear RNA activating complex polypeptide 4 [Source:HGNC Symbol;Acc:HGNC:11137]
cg05571413,FAM117A,family with sequence similarity 117 member A [Source:HGNC Symbol;Acc:HGNC:24179]
cg05573262,SIM2,single-minded family bHLH transcription factor 2 [Source:HGNC Symbol;Acc:HGNC:10883]
cg05587282,COL12A1,collagen type XII alpha 1 chain [Source:HGNC Symbol;Acc:HGNC:2188]
cg05590442,DENND2C,DENN domain containing 2C [Source:HGNC Symbol;Acc:HGNC:24748]
cg05592184,RPL14,ribosomal protein L14 [Source:HGNC Symbol;Acc:HGNC:10305]
cg05592406,VSIG10,V-set and immunoglobulin domain containing 10 [Source:HGNC Symbol;Acc:HGNC:26078]
cg05598969,JAK1,Janus kinase 1 [Source:HGNC Symbol;Acc:HGNC:6190]
cg05620842,KCTD15,potassium channel tetramerization domain containing 15 [Source:HGNC Symbol;Acc:HGNC:23297]
cg05651282,MICA,MHC class I polypeptide-related sequence A [Source:HGNC Symbol;Acc:HGNC:7090]
cg05653859,ZBTB41,zinc finger and BTB domain containing 41 [Source:HGNC Symbol;Acc:HGNC:24819]
cg05692837,TUBA1A,tubulin alpha 1a [Source:HGNC Symbol;Acc:HGNC:20766]
cg05701676,ARHGEF17,Rho guanine nucleotide exchange factor 17 [Source:HGNC Symbol;Acc:HGNC:21726]
cg05702280,DNAJB5,DnaJ heat shock protein family (Hsp40) member B5 [Source:HGNC Symbol;Acc:HGNC:14887]
cg05713971,HERPUD1,homocysteine inducible ER protein with ubiquitin like domain 1 [Source:HGNC Symbol;Acc:HGNC:13744]
cg05714334,PJA2,praja ring finger ubiquitin ligase 2 [Source:HGNC Symbol;Acc:HGNC:17481]
cg05714396,SSBP2,single stranded DNA binding protein 2 [Source:HGNC Symbol;Acc:HGNC:15831]
cg05727186,MGC57346,NA
cg05729908,TAOK3,TAO kinase 3 [Source:HGNC Symbol;Acc:HGNC:18133]
cg05730269,PHLDB1,pleckstrin homology like domain family B member 1 [Source:HGNC Symbol;Acc:HGNC:23697]
cg05765466,TESK2,testis-specific kinase 2 [Source:HGNC Symbol;Acc:HGNC:11732]
cg05768908,C10orf78,NA
cg05770971,E2F8,E2F transcription factor 8 [Source:HGNC Symbol;Acc:HGNC:24727]
cg05777658,C2orf29,NA
cg05820491,MYL9,myosin light chain 9 [Source:HGNC Symbol;Acc:HGNC:15754]
cg05828191,WDR59,WD repeat domain 59 [Source:HGNC Symbol;Acc:HGNC:25706]
cg05860886,CYTSB,NA
cg05865011,C17orf28,NA
cg05865679,KIAA0195,NA
cg05897169,SLFN5,schlafen family member 5 [Source:HGNC Symbol;Acc:HGNC:28286]
cg05906871,ALDH18A1,aldehyde dehydrogenase 18 family member A1 [Source:HGNC Symbol;Acc:HGNC:9722]
cg05928051,C18orf1,NA
cg05934755,DUSP28,dual specificity phosphatase 28 [Source:HGNC Symbol;Acc:HGNC:33237]
cg05938316,CGGBP1,CGG triplet repeat binding protein 1 [Source:HGNC Symbol;Acc:HGNC:1888]
cg05949660,MICAL1,microtubule associated monooxygenase, calponin and LIM domain containing 1 [Source:HGNC Symbol;Acc:HGNC:20619]
cg05965417,M6PR,mannose-6-phosphate receptor, cation dependent [Source:HGNC Symbol;Acc:HGNC:6752]
cg05998513,SORBS1,sorbin and SH3 domain containing 1 [Source:HGNC Symbol;Acc:HGNC:14565]
cg06000732,TMEM144,transmembrane protein 144 [Source:HGNC Symbol;Acc:HGNC:25633]
cg06024236,RHOT1,ras homolog family member T1 [Source:HGNC Symbol;Acc:HGNC:21168]
cg06030229,MIB1,mindbomb E3 ubiquitin protein ligase 1 [Source:HGNC Symbol;Acc:HGNC:21086]
cg06046574,SNX4,sorting nexin 4 [Source:HGNC Symbol;Acc:HGNC:11175]
cg06046705,ANKRD50,ankyrin repeat domain 50 [Source:HGNC Symbol;Acc:HGNC:29223]
cg06052619,PERP,PERP, TP53 apoptosis effector [Source:HGNC Symbol;Acc:HGNC:17637]
cg06060853,C20orf20,NA
cg06070414,PDK4,pyruvate dehydrogenase kinase 4 [Source:HGNC Symbol;Acc:HGNC:8812]
cg06098164,SPAG16,sperm associated antigen 16 [Source:HGNC Symbol;Acc:HGNC:23225]
cg06120425,ACVR2A,activin A receptor type 2A [Source:HGNC Symbol;Acc:HGNC:173]
cg06148118,LMO2,LIM domain only 2 [Source:HGNC Symbol;Acc:HGNC:6642]
cg06150925,SNX3,sorting nexin 3 [Source:HGNC Symbol;Acc:HGNC:11174]
cg06154544,METRN,meteorin, glial cell differentiation regulator [Source:HGNC Symbol;Acc:HGNC:14151]
cg06155229,PMPCB,peptidase, mitochondrial processing beta subunit [Source:HGNC Symbol;Acc:HGNC:9119]
cg06162279,KLF6,Kruppel like factor 6 [Source:HGNC Symbol;Acc:HGNC:2235]
cg06162746,CAND1,cullin associated and neddylation dissociated 1 [Source:HGNC Symbol;Acc:HGNC:30688]
cg06200397,MICAL3,microtubule associated monooxygenase, calponin and LIM domain containing 3 [Source:HGNC Symbol;Acc:HGNC:24694]
cg06204730,ANKRD40,ankyrin repeat domain 40 [Source:HGNC Symbol;Acc:HGNC:28233]
cg06209689,TAL1,TAL bHLH transcription factor 1, erythroid differentiation factor [Source:HGNC Symbol;Acc:HGNC:11556]
cg06221222,BCAR3,BCAR3, NSP family adaptor protein [Source:HGNC Symbol;Acc:HGNC:973]
cg06264303,ZNF33A,zinc finger protein 33A [Source:HGNC Symbol;Acc:HGNC:13096]
cg06292898,TCP11L1,t-complex 11 like 1 [Source:HGNC Symbol;Acc:HGNC:25655]
cg06293365,TMEM120A,transmembrane protein 120A [Source:HGNC Symbol;Acc:HGNC:21697]
cg06295590,PRIC285,NA
cg06296570,FLJ43663,NA
cg06303168,WIBG,NA
cg06326914,ZNF770,zinc finger protein 770 [Source:HGNC Symbol;Acc:HGNC:26061]
cg06328061,TRPS1,transcriptional repressor GATA binding 1 [Source:HGNC Symbol;Acc:HGNC:12340]
cg06329022,SPAG5,sperm associated antigen 5 [Source:HGNC Symbol;Acc:HGNC:13452]
cg06372718,TRABD,TraB domain containing [Source:HGNC Symbol;Acc:HGNC:28805]
cg06388006,UBN2,ubinuclein 2 [Source:HGNC Symbol;Acc:HGNC:21931]
cg06391473,UBE2F,ubiquitin conjugating enzyme E2 F (putative) [Source:HGNC Symbol;Acc:HGNC:12480]
cg06401851,FUS,FUS RNA binding protein [Source:HGNC Symbol;Acc:HGNC:4010]
cg06410694,ENTPD6,ectonucleoside triphosphate diphosphohydrolase 6 (putative) [Source:HGNC Symbol;Acc:HGNC:3368]
cg06419476,POU2F2,POU class 2 homeobox 2 [Source:HGNC Symbol;Acc:HGNC:9213]
cg06482989,SOX15,SRY-box 15 [Source:HGNC Symbol;Acc:HGNC:11196]
cg06499262,NFAT5,nuclear factor of activated T cells 5 [Source:HGNC Symbol;Acc:HGNC:7774]
cg06512849,MCC,mutated in colorectal cancers [Source:HGNC Symbol;Acc:HGNC:6935]
cg06521544,ARHGEF3,Rho guanine nucleotide exchange factor 3 [Source:HGNC Symbol;Acc:HGNC:683]
cg06539804,CPXM1,carboxypeptidase X, M14 family member 1 [Source:HGNC Symbol;Acc:HGNC:15771]
cg06594281,SLC16A5,solute carrier family 16 member 5 [Source:HGNC Symbol;Acc:HGNC:10926]
cg06604206,RARS,arginyl-tRNA synthetase [Source:HGNC Symbol;Acc:HGNC:9870]
cg06615754,ZNF551,zinc finger protein 551 [Source:HGNC Symbol;Acc:HGNC:25108]
cg06616710,MARVELD1,MARVEL domain containing 1 [Source:HGNC Symbol;Acc:HGNC:28674]
cg06624156,USP4,ubiquitin specific peptidase 4 [Source:HGNC Symbol;Acc:HGNC:12627]
cg06626102,CLPTM1L,CLPTM1 like [Source:HGNC Symbol;Acc:HGNC:24308]
cg06685319,TBC1D9,TBC1 domain family member 9 [Source:HGNC Symbol;Acc:HGNC:21710]
cg06694641,ZNF605,zinc finger protein 605 [Source:HGNC Symbol;Acc:HGNC:28068]
cg06698332,S100A10,S100 calcium binding protein A10 [Source:HGNC Symbol;Acc:HGNC:10487]
cg06718723,ILVBL,ilvB acetolactate synthase like [Source:HGNC Symbol;Acc:HGNC:6041]
cg06726056,EIF2B2,eukaryotic translation initiation factor 2B subunit beta [Source:HGNC Symbol;Acc:HGNC:3258]
cg06731443,LGR4,leucine rich repeat containing G protein-coupled receptor 4 [Source:HGNC Symbol;Acc:HGNC:13299]
cg06761203,MARCH9,membrane associated ring-CH-type finger 9 [Source:HGNC Symbol;Acc:HGNC:25139]
cg06761793,MIB2,mindbomb E3 ubiquitin protein ligase 2 [Source:HGNC Symbol;Acc:HGNC:30577]
cg06806080,CD47,CD47 molecule [Source:HGNC Symbol;Acc:HGNC:1682]
cg06808011,ZNF200,zinc finger protein 200 [Source:HGNC Symbol;Acc:HGNC:12993]
cg06812522,B4GALNT3,beta-1,4-N-acetyl-galactosaminyltransferase 3 [Source:HGNC Symbol;Acc:HGNC:24137]
cg06815112,PTK2B,protein tyrosine kinase 2 beta [Source:HGNC Symbol;Acc:HGNC:9612]
cg06835245,LOC729375,NA
cg06836736,ME1,malic enzyme 1 [Source:HGNC Symbol;Acc:HGNC:6983]
cg06851207,PNMAL1,NA
cg06854353,CD164,CD164 molecule [Source:HGNC Symbol;Acc:HGNC:1632]
cg06890909,RPRD2,regulation of nuclear pre-mRNA domain containing 2 [Source:HGNC Symbol;Acc:HGNC:29039]
cg06907053,FHL2,four and a half LIM domains 2 [Source:HGNC Symbol;Acc:HGNC:3703]
cg06927717,HIP1R,huntingtin interacting protein 1 related [Source:HGNC Symbol;Acc:HGNC:18415]
cg06932455,SUMO3,small ubiquitin-like modifier 3 [Source:HGNC Symbol;Acc:HGNC:11124]
cg06937882,C20orf3,NA
cg06938406,COX6A1,cytochrome c oxidase subunit 6A1 [Source:HGNC Symbol;Acc:HGNC:2277]
cg06942685,ZNF542,NA
cg06962913,WDR55,WD repeat domain 55 [Source:HGNC Symbol;Acc:HGNC:25971]
cg06967828,CHST3,carbohydrate sulfotransferase 3 [Source:HGNC Symbol;Acc:HGNC:1971]
cg06978067,MAT2A,methionine adenosyltransferase 2A [Source:HGNC Symbol;Acc:HGNC:6904]
cg06982544,C1orf51,NA
cg06999776,SEMA4F,ssemaphorin 4F [Source:HGNC Symbol;Acc:HGNC:10734]
cg07006920,TMEM48,NA
cg07023327,MRPS17,mitochondrial ribosomal protein S17 [Source:HGNC Symbol;Acc:HGNC:14047]
cg07036730,E4F1,E4F transcription factor 1 [Source:HGNC Symbol;Acc:HGNC:3121]
cg07056057,DYNLL2,dynein light chain LC8-type 2 [Source:HGNC Symbol;Acc:HGNC:24596]
cg07062388,LMBRD1,LMBR1 domain containing 1 [Source:HGNC Symbol;Acc:HGNC:23038]
cg07078329,ADAM17,ADAM metallopeptidase domain 17 [Source:HGNC Symbol;Acc:HGNC:195]
cg07107916,PPP2R5A,protein phosphatase 2 regulatory subunit B'alpha [Source:HGNC Symbol;Acc:HGNC:9309]
cg07112131,H2AFJ,H2A histone family member J [Source:HGNC Symbol;Acc:HGNC:14456]
cg07125123,RRM2B,ribonucleotide reductase regulatory TP53 inducible subunit M2B [Source:HGNC Symbol;Acc:HGNC:17296]
cg07136325,PRKD1,protein kinase D1 [Source:HGNC Symbol;Acc:HGNC:9407]
cg07150925,BSN,bassoon presynaptic cytomatrix protein [Source:HGNC Symbol;Acc:HGNC:1117]
cg07209624,PRPF18,pre-mRNA processing factor 18 [Source:HGNC Symbol;Acc:HGNC:17351]
cg07218880,UPF3A,UPF3A, regulator of nonsense mediated mRNA decay [Source:HGNC Symbol;Acc:HGNC:20332]
cg07220554,C1orf203,NA
cg07230446,GIGYF2,GRB10 interacting GYF protein 2 [Source:HGNC Symbol;Acc:HGNC:11960]
cg07233159,LOX,lysyl oxidase [Source:HGNC Symbol;Acc:HGNC:6664]
cg07257037,RAB3IP,RAB3A interacting protein [Source:HGNC Symbol;Acc:HGNC:16508]
cg07260532,SLC30A9,solute carrier family 30 member 9 [Source:HGNC Symbol;Acc:HGNC:1329]
cg07279085,EHD1,EH domain containing 1 [Source:HGNC Symbol;Acc:HGNC:3242]
cg07279963,PTPRG,protein tyrosine phosphatase, receptor type G [Source:HGNC Symbol;Acc:HGNC:9671]
cg07313589,PRCC,papillary renal cell carcinoma (translocation-associated) [Source:HGNC Symbol;Acc:HGNC:9343]
cg07319108,MLYCD,malonyl-CoA decarboxylase [Source:HGNC Symbol;Acc:HGNC:7150]
cg07345708,ITGB8,integrin subunit beta 8 [Source:HGNC Symbol;Acc:HGNC:6163]
cg07364906,SNRPB2,small nuclear ribonucleoprotein polypeptide B2 [Source:HGNC Symbol;Acc:HGNC:11155]
cg07378013,GAS8,growth arrest specific 8 [Source:HGNC Symbol;Acc:HGNC:4166]
cg07398558,TRNAU1AP,tRNA selenocysteine 1 associated protein 1 [Source:HGNC Symbol;Acc:HGNC:30813]
cg07430472,PCDH17,protocadherin 17 [Source:HGNC Symbol;Acc:HGNC:14267]
cg07435215,LOC729082,NA
cg07437286,SF1,splicing factor 1 [Source:HGNC Symbol;Acc:HGNC:12950]
cg07441272,RPL39L,ribosomal protein L39 like [Source:HGNC Symbol;Acc:HGNC:17094]
cg07450086,SELT,NA
cg07472227,ERF,ETS2 repressor factor [Source:HGNC Symbol;Acc:HGNC:3444]
cg07474108,BMP2K,BMP2 inducible kinase [Source:HGNC Symbol;Acc:HGNC:18041]
cg07476963,RABGAP1L,RAB GTPase activating protein 1 like [Source:HGNC Symbol;Acc:HGNC:24663]
cg07488073,ARIH1,ariadne RBR E3 ubiquitin protein ligase 1 [Source:HGNC Symbol;Acc:HGNC:689]
cg07491796,DEPDC7,DEP domain containing 7 [Source:HGNC Symbol;Acc:HGNC:29899]
cg07502168,PTPN14,protein tyrosine phosphatase, non-receptor type 14 [Source:HGNC Symbol;Acc:HGNC:9647]
cg07507685,CAST,calpastatin [Source:HGNC Symbol;Acc:HGNC:1515]
cg07546684,PPIL4,peptidylprolyl isomerase like 4 [Source:HGNC Symbol;Acc:HGNC:15702]
cg07551364,MAP3K6,mitogen-activated protein kinase kinase kinase 6 [Source:HGNC Symbol;Acc:HGNC:6858]
cg07580418,COX18,COX18, cytochrome c oxidase assembly factor [Source:HGNC Symbol;Acc:HGNC:26801]
cg07588141,CBLB,Cbl proto-oncogene B [Source:HGNC Symbol;Acc:HGNC:1542]
cg07589773,IKZF1,IKAROS family zinc finger 1 [Source:HGNC Symbol;Acc:HGNC:13176]
cg07592090,INTS3,integrator complex subunit 3 [Source:HGNC Symbol;Acc:HGNC:26153]
cg07596299,C11orf51,NA
cg07603056,STIL,STIL, centriolar assembly protein [Source:HGNC Symbol;Acc:HGNC:10879]
cg07628084,LAMA4,laminin subunit alpha 4 [Source:HGNC Symbol;Acc:HGNC:6484]
cg07654982,EFHC1,EF-hand domain containing 1 [Source:HGNC Symbol;Acc:HGNC:16406]
cg07663732,TMEM91,transmembrane protein 91 [Source:HGNC Symbol;Acc:HGNC:32393]
cg07679695,TMEM2,transmembrane protein 2 [Source:HGNC Symbol;Acc:HGNC:11869]
cg07688749,SLC38A2,solute carrier family 38 member 2 [Source:HGNC Symbol;Acc:HGNC:13448]
cg07695826,C18orf54,chromosome 18 open reading frame 54 [Source:HGNC Symbol;Acc:HGNC:13796]
cg07706038,NVL,nuclear VCP-like [Source:HGNC Symbol;Acc:HGNC:8070]
cg07719253,LOC285074,NA
cg07738533,PPM1M,protein phosphatase, Mg2+/Mn2+ dependent 1M [Source:HGNC Symbol;Acc:HGNC:26506]
cg07740877,TCFL5,transcription factor like 5 [Source:HGNC Symbol;Acc:HGNC:11646]
cg07744166,WASF3,WAS protein family member 3 [Source:HGNC Symbol;Acc:HGNC:12734]
cg07745624,KCNIP4,potassium voltage-gated channel interacting protein 4 [Source:HGNC Symbol;Acc:HGNC:30083]
cg07747553,RASD2,RASD family member 2 [Source:HGNC Symbol;Acc:HGNC:18229]
cg07748159,CCDC90B,coiled-coil domain containing 90B [Source:HGNC Symbol;Acc:HGNC:28108]
cg07753967,FRG1B,NA
cg07757083,ZNF20,zinc finger protein 20 [Source:HGNC Symbol;Acc:HGNC:12992]
cg07761842,CRTAP,cartilage associated protein [Source:HGNC Symbol;Acc:HGNC:2379]
cg07777224,ZNF584,zinc finger protein 584 [Source:HGNC Symbol;Acc:HGNC:27318]
cg07782886,PIGV,phosphatidylinositol glycan anchor biosynthesis class V [Source:HGNC Symbol;Acc:HGNC:26031]
cg07784526,FAM72B,family with sequence similarity 72 member B [Source:HGNC Symbol;Acc:HGNC:24805]
cg07817783,DAP,death associated protein [Source:HGNC Symbol;Acc:HGNC:2672]
cg07835094,CABC1,NA
cg07843027,TMEM170A,transmembrane protein 170A [Source:HGNC Symbol;Acc:HGNC:29577]
cg07847233,SYCE2,synaptonemal complex central element protein 2 [Source:HGNC Symbol;Acc:HGNC:27411]
cg07865517,PLEKHG3,pleckstrin homology and RhoGEF domain containing G3 [Source:HGNC Symbol;Acc:HGNC:20364]
