id,gene,description
cg17765713,PLK4,polo like kinase 4 [Source:HGNC Symbol;Acc:HGNC:11397]
cg17820591,ENO3,enolase 3 [Source:HGNC Symbol;Acc:HGNC:3354]
cg17907056,MTPAP,mitochondrial poly(A) polymerase [Source:HGNC Symbol;Acc:HGNC:25532]
cg17997684,FAM82A1,NA
cg18153869,MAGOH,mago homolog, exon junction complex core component [Source:HGNC Symbol;Acc:HGNC:6815]
cg18212055,RTKN2,rhotekin 2 [Source:HGNC Symbol;Acc:HGNC:19364]
cg18309752,SUMO1,small ubiquitin-like modifier 1 [Source:HGNC Symbol;Acc:HGNC:12502]
cg18338319,HS1BP3,HCLS1 binding protein 3 [Source:HGNC Symbol;Acc:HGNC:24979]
cg18379413,ZNF175,zinc finger protein 175 [Source:HGNC Symbol;Acc:HGNC:12964]
cg18478038,BDP1,B double prime 1, subunit of RNA polymerase III transcription initiation factor IIIB [Source:HGNC Symbol;Acc:HGNC:13652]
cg18487508,RPS16,ribosomal protein S16 [Source:HGNC Symbol;Acc:HGNC:10396]
cg18522315,TMX4,thioredoxin related transmembrane protein 4 [Source:HGNC Symbol;Acc:HGNC:25237]
cg18586851,COMMD7,COMM domain containing 7 [Source:HGNC Symbol;Acc:HGNC:16223]
cg18735146,IFT88,intraflagellar transport 88 [Source:HGNC Symbol;Acc:HGNC:20606]
cg18753928,CCDC52,NA
cg18830442,SAMD5,sterile alpha motif domain containing 5 [Source:HGNC Symbol;Acc:HGNC:21180]
cg18891020,DPH2,DPH2 homolog [Source:HGNC Symbol;Acc:HGNC:3004]
cg18970609,TMEM165,transmembrane protein 165 [Source:HGNC Symbol;Acc:HGNC:30760]
cg18999165,FAM115C,NA
cg19047340,EIF6,eukaryotic translation initiation factor 6 [Source:HGNC Symbol;Acc:HGNC:6159]
cg19136632,ARL6IP5,ADP ribosylation factor like GTPase 6 interacting protein 5 [Source:HGNC Symbol;Acc:HGNC:16937]
cg19476647,LTBR,lymphotoxin beta receptor [Source:HGNC Symbol;Acc:HGNC:6718]
cg19547200,SERHL,serine hydrolase-like (pseudogene) [Source:HGNC Symbol;Acc:HGNC:14408]
cg19900896,EMB,embigin [Source:HGNC Symbol;Acc:HGNC:30465]
cg19910922,C7orf55,NA
cg19948974,SS18,SS18, nBAF chromatin remodeling complex subunit [Source:HGNC Symbol;Acc:HGNC:11340]
cg19972590,C22orf28,NA
cg19988637,FIS1,fission, mitochondrial 1 [Source:HGNC Symbol;Acc:HGNC:21689]
cg19995094,INTS8,integrator complex subunit 8 [Source:HGNC Symbol;Acc:HGNC:26048]
cg20073050,PPA2,pyrophosphatase (inorganic) 2 [Source:HGNC Symbol;Acc:HGNC:28883]
cg20154743,ZNF562,zinc finger protein 562 [Source:HGNC Symbol;Acc:HGNC:25950]
cg20495040,RAG1AP1,NA
cg20573242,CCNA2,cyclin A2 [Source:HGNC Symbol;Acc:HGNC:1578]
cg20670085,ZNF491,zinc finger protein 491 [Source:HGNC Symbol;Acc:HGNC:23706]
cg20718727,NR4A1,nuclear receptor subfamily 4 group A member 1 [Source:HGNC Symbol;Acc:HGNC:7980]
cg20803232,HGSNAT,heparan-alpha-glucosaminide N-acetyltransferase [Source:HGNC Symbol;Acc:HGNC:26527]
cg20805999,METTL14,methyltransferase like 14 [Source:HGNC Symbol;Acc:HGNC:29330]
cg20888402,DNAJC27,DnaJ heat shock protein family (Hsp40) member C27 [Source:HGNC Symbol;Acc:HGNC:30290]
cg20909355,THAP9,THAP domain containing 9 [Source:HGNC Symbol;Acc:HGNC:23192]
cg20935023,PSMB6,proteasome subunit beta 6 [Source:HGNC Symbol;Acc:HGNC:9543]
cg20950843,CYB5R3,cytochrome b5 reductase 3 [Source:HGNC Symbol;Acc:HGNC:2873]
cg20986134,LMNB1,lamin B1 [Source:HGNC Symbol;Acc:HGNC:6637]
cg21079591,BAT1,NA
cg21087160,OAZ1,ornithine decarboxylase antizyme 1 [Source:HGNC Symbol;Acc:HGNC:8095]
cg21149804,CEP70,centrosomal protein 70 [Source:HGNC Symbol;Acc:HGNC:29972]
cg21152671,TRAF1,TNF receptor associated factor 1 [Source:HGNC Symbol;Acc:HGNC:12031]
cg21197871,C8orf38,NA
cg21218854,SVEP1,sushi, von Willebrand factor type A, EGF and pentraxin domain containing 1 [Source:HGNC Symbol;Acc:HGNC:15985]
cg21297673,WNT4,Wnt family member 4 [Source:HGNC Symbol;Acc:HGNC:12783]
cg21305471,ZNF671,zinc finger protein 671 [Source:HGNC Symbol;Acc:HGNC:26279]
cg21531688,GUSBL2,NA
cg21681834,UBXN4,UBX domain protein 4 [Source:HGNC Symbol;Acc:HGNC:14860]
cg21788615,C15orf61,chromosome 15 open reading frame 61 [Source:HGNC Symbol;Acc:HGNC:34453]
cg21799053,RHOBTB2,Rho related BTB domain containing 2 [Source:HGNC Symbol;Acc:HGNC:18756]
cg21861233,SLC45A4,solute carrier family 45 member 4 [Source:HGNC Symbol;Acc:HGNC:29196]
cg21867468,RNF14,ring finger protein 14 [Source:HGNC Symbol;Acc:HGNC:10058]
cg22012835,ZNF224,zinc finger protein 224 [Source:HGNC Symbol;Acc:HGNC:13017]
cg22023531,SORD,sorbitol dehydrogenase [Source:HGNC Symbol;Acc:HGNC:11184]
cg22387519,STX1A,syntaxin 1A [Source:HGNC Symbol;Acc:HGNC:11433]
cg22420505,PPM1K,protein phosphatase, Mg2+/Mn2+ dependent 1K [Source:HGNC Symbol;Acc:HGNC:25415]
cg22478919,ST6GALNAC2,ST6 N-acetylgalactosaminide alpha-2,6-sialyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:10867]
cg22521310,SERTAD2,SERTA domain containing 2 [Source:HGNC Symbol;Acc:HGNC:30784]
cg22536016,XYLB,xylulokinase [Source:HGNC Symbol;Acc:HGNC:12839]
cg22664697,ZNF554,zinc finger protein 554 [Source:HGNC Symbol;Acc:HGNC:26629]
cg22786506,SIK3,SIK family kinase 3 [Source:HGNC Symbol;Acc:HGNC:29165]
cg22817718,ISY1,ISY1 splicing factor homolog [Source:HGNC Symbol;Acc:HGNC:29201]
cg22821462,TMTC4,transmembrane and tetratricopeptide repeat containing 4 [Source:HGNC Symbol;Acc:HGNC:25904]
cg22917237,ELL,elongation factor for RNA polymerase II [Source:HGNC Symbol;Acc:HGNC:23114]
cg23076086,FYN,FYN proto-oncogene, Src family tyrosine kinase [Source:HGNC Symbol;Acc:HGNC:4037]
cg23205692,TMEM50A,transmembrane protein 50A [Source:HGNC Symbol;Acc:HGNC:30590]
cg23279887,TMEM161A,transmembrane protein 161A [Source:HGNC Symbol;Acc:HGNC:26020]
cg23370536,KIT,KIT proto-oncogene receptor tyrosine kinase [Source:HGNC Symbol;Acc:HGNC:6342]
cg23404101,TMEM88,transmembrane protein 88 [Source:HGNC Symbol;Acc:HGNC:32371]
cg23430644,PCNXL3,NA
cg23480821,IQGAP1,IQ motif containing GTPase activating protein 1 [Source:HGNC Symbol;Acc:HGNC:6110]
cg23552192,UBXN2B,UBX domain protein 2B [Source:HGNC Symbol;Acc:HGNC:27035]
cg23588086,TEP1,telomerase associated protein 1 [Source:HGNC Symbol;Acc:HGNC:11726]
cg23641560,SSFA2,sperm specific antigen 2 [Source:HGNC Symbol;Acc:HGNC:11319]
cg23652038,CDK19,cyclin dependent kinase 19 [Source:HGNC Symbol;Acc:HGNC:19338]
cg23697861,ZDHHC4,zinc finger DHHC-type containing 4 [Source:HGNC Symbol;Acc:HGNC:18471]
cg23751922,CREG1,cellular repressor of E1A stimulated genes 1 [Source:HGNC Symbol;Acc:HGNC:2351]
cg23982279,ZMAT3,zinc finger matrin-type 3 [Source:HGNC Symbol;Acc:HGNC:29983]
cg24010402,ZNF322A,NA
cg24091698,ERCC4,ERCC excision repair 4, endonuclease catalytic subunit [Source:HGNC Symbol;Acc:HGNC:3436]
cg24121867,SNAPC2,small nuclear RNA activating complex polypeptide 2 [Source:HGNC Symbol;Acc:HGNC:11135]
cg24124145,CCRN4L,NA
cg24158546,SCAND1,SCAN domain containing 1 [Source:HGNC Symbol;Acc:HGNC:10566]
cg24315340,EPM2A,EPM2A, laforin glucan phosphatase [Source:HGNC Symbol;Acc:HGNC:3413]
cg24598094,SLC30A1,solute carrier family 30 member 1 [Source:HGNC Symbol;Acc:HGNC:11012]
cg24669856,PCNA,proliferating cell nuclear antigen [Source:HGNC Symbol;Acc:HGNC:8729]
cg24878755,C6orf115,NA
cg24927974,DPY19L1,dpy-19 like C-mannosyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:22205]
cg25040783,APPL1,adaptor protein, phosphotyrosine interacting with PH domain and leucine zipper 1 [Source:HGNC Symbol;Acc:HGNC:24035]
cg25167447,NAV1,neuron navigator 1 [Source:HGNC Symbol;Acc:HGNC:15989]
cg25203256,RABGEF1,RAB guanine nucleotide exchange factor 1 [Source:HGNC Symbol;Acc:HGNC:17676]
cg25279059,TMEM11,transmembrane protein 11 [Source:HGNC Symbol;Acc:HGNC:16823]
cg25306442,LOC400752,NA
cg25447091,C3orf37,NA
cg25479216,NANS,N-acetylneuraminate synthase [Source:HGNC Symbol;Acc:HGNC:19237]
cg25506127,CLK3,CDC like kinase 3 [Source:HGNC Symbol;Acc:HGNC:2071]
cg25518386,RAB3A,RAB3A, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:9777]
cg25603927,PGAM1,phosphoglycerate mutase 1 [Source:HGNC Symbol;Acc:HGNC:8888]
cg26002784,ADAM11,ADAM metallopeptidase domain 11 [Source:HGNC Symbol;Acc:HGNC:189]
cg26239391,PIK3R5,phosphoinositide-3-kinase regulatory subunit 5 [Source:HGNC Symbol;Acc:HGNC:30035]
cg26354439,DYNC1H1,dynein cytoplasmic 1 heavy chain 1 [Source:HGNC Symbol;Acc:HGNC:2961]
cg26355399,LYRM7,LYR motif containing 7 [Source:HGNC Symbol;Acc:HGNC:28072]
cg26622232,OXR1,oxidation resistance 1 [Source:HGNC Symbol;Acc:HGNC:15822]
cg26738904,SHKBP1,SH3KBP1 binding protein 1 [Source:HGNC Symbol;Acc:HGNC:19214]
cg27020253,HLA-L,major histocompatibility complex, class I, L (pseudogene) [Source:HGNC Symbol;Acc:HGNC:4970]
cg27054655,ADAMTS2,ADAM metallopeptidase with thrombospondin type 1 motif 2 [Source:HGNC Symbol;Acc:HGNC:218]
cg27064238,AGGF1,angiogenic factor with G-patch and FHA domains 1 [Source:HGNC Symbol;Acc:HGNC:24684]
cg27180365,C19orf2,NA
cg27204163,EIF2B5,eukaryotic translation initiation factor 2B subunit epsilon [Source:HGNC Symbol;Acc:HGNC:3261]
cg27318281,INO80C,INO80 complex subunit C [Source:HGNC Symbol;Acc:HGNC:26994]
cg27611781,PDXP,pyridoxal phosphatase [Source:HGNC Symbol;Acc:HGNC:30259]
