id,gene,description
cg23080667,STK35,serine/threonine kinase 35 [Source:HGNC Symbol;Acc:HGNC:16254]
cg23137569,GMFB,glia maturation factor beta [Source:HGNC Symbol;Acc:HGNC:4373]
cg23269663,BCL3,B cell CLL/lymphoma 3 [Source:HGNC Symbol;Acc:HGNC:998]
cg23378992,TCTN1,tectonic family member 1 [Source:HGNC Symbol;Acc:HGNC:26113]
cg23448139,ZFP112,NA
cg23575063,KIAA0247,NA
cg23591853,IFT172,intraflagellar transport 172 [Source:HGNC Symbol;Acc:HGNC:30391]
cg23620184,PPP1R3E,protein phosphatase 1 regulatory subunit 3E [Source:HGNC Symbol;Acc:HGNC:14943]
cg23666291,COX17,COX17, cytochrome c oxidase copper chaperone [Source:HGNC Symbol;Acc:HGNC:2264]
cg23830937,OPLAH,5-oxoprolinase, ATP-hydrolysing [Source:HGNC Symbol;Acc:HGNC:8149]
cg23861889,PRKCE,protein kinase C epsilon [Source:HGNC Symbol;Acc:HGNC:9401]
cg23887129,FBXO46,F-box protein 46 [Source:HGNC Symbol;Acc:HGNC:25069]
cg23904249,CCDC86,coiled-coil domain containing 86 [Source:HGNC Symbol;Acc:HGNC:28359]
cg24080181,TMEM147,transmembrane protein 147 [Source:HGNC Symbol;Acc:HGNC:30414]
cg24194285,VEGFC,vascular endothelial growth factor C [Source:HGNC Symbol;Acc:HGNC:12682]
cg24228123,PRMT1,protein arginine methyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:5187]
cg24496614,FTH1,ferritin heavy chain 1 [Source:HGNC Symbol;Acc:HGNC:3976]
cg24542643,EFR3A,EFR3 homolog A [Source:HGNC Symbol;Acc:HGNC:28970]
cg24658452,RPS12,ribosomal protein S12 [Source:HGNC Symbol;Acc:HGNC:10385]
cg24998816,TMX1,thioredoxin related transmembrane protein 1 [Source:HGNC Symbol;Acc:HGNC:15487]
cg25000938,C5orf28,NA
cg25008614,SPG11,SPG11, spatacsin vesicle trafficking associated [Source:HGNC Symbol;Acc:HGNC:11226]
cg25122699,CPEB4,cytoplasmic polyadenylation element binding protein 4 [Source:HGNC Symbol;Acc:HGNC:21747]
cg25174290,CARS,cysteinyl-tRNA synthetase [Source:HGNC Symbol;Acc:HGNC:1493]
cg25297425,USP42,ubiquitin specific peptidase 42 [Source:HGNC Symbol;Acc:HGNC:20068]
cg25522312,MAD2L1,mitotic arrest deficient 2 like 1 [Source:HGNC Symbol;Acc:HGNC:6763]
cg25527915,FRAT1,FRAT1, WNT signaling pathway regulator [Source:HGNC Symbol;Acc:HGNC:3944]
cg25631489,PHC3,polyhomeotic homolog 3 [Source:HGNC Symbol;Acc:HGNC:15682]
cg25841477,ZNF281,zinc finger protein 281 [Source:HGNC Symbol;Acc:HGNC:13075]
cg25851277,SS18L2,SS18 like 2 [Source:HGNC Symbol;Acc:HGNC:15593]
cg26229968,DMXL2,Dmx like 2 [Source:HGNC Symbol;Acc:HGNC:2938]
cg26538682,DYNC1LI1,dynein cytoplasmic 1 light intermediate chain 1 [Source:HGNC Symbol;Acc:HGNC:18745]
cg26805606,NUP107,nucleoporin 107 [Source:HGNC Symbol;Acc:HGNC:29914]
cg26821498,EYA3,EYA transcriptional coactivator and phosphatase 3 [Source:HGNC Symbol;Acc:HGNC:3521]
cg27151561,MDGA1,MAM domain containing glycosylphosphatidylinositol anchor 1 [Source:HGNC Symbol;Acc:HGNC:19267]
cg27294629,FGFR4,fibroblast growth factor receptor 4 [Source:HGNC Symbol;Acc:HGNC:3691]
cg27331495,DTWD2,DTW domain containing 2 [Source:HGNC Symbol;Acc:HGNC:19334]
cg27401095,ZNF324,zinc finger protein 324 [Source:HGNC Symbol;Acc:HGNC:14096]
