id,gene,description
cg05422897,SLC20A1,solute carrier family 20 member 1 [Source:HGNC Symbol;Acc:HGNC:10946]
cg05433911,RNF208,ring finger protein 208 [Source:HGNC Symbol;Acc:HGNC:25420]
cg05456662,USP8,ubiquitin specific peptidase 8 [Source:HGNC Symbol;Acc:HGNC:12631]
cg05471090,CYB5A,cytochrome b5 type A [Source:HGNC Symbol;Acc:HGNC:2570]
cg05473871,ADAMTSL5,ADAMTS like 5 [Source:HGNC Symbol;Acc:HGNC:27912]
cg05527430,HPGD,15-hydroxyprostaglandin dehydrogenase [Source:HGNC Symbol;Acc:HGNC:5154]
cg05527996,LMO2,LIM domain only 2 [Source:HGNC Symbol;Acc:HGNC:6642]
cg05534186,CCNO,cyclin O [Source:HGNC Symbol;Acc:HGNC:18576]
cg05541125,ATP5O,NA
cg05543547,PDZD8,PDZ domain containing 8 [Source:HGNC Symbol;Acc:HGNC:26974]
cg05546038,NOL3,nucleolar protein 3 [Source:HGNC Symbol;Acc:HGNC:7869]
cg05547888,ZNF134,zinc finger protein 134 [Source:HGNC Symbol;Acc:HGNC:12918]
cg05564831,NT5DC2,5'-nucleotidase domain containing 2 [Source:HGNC Symbol;Acc:HGNC:25717]
cg05565052,TMEM184B,transmembrane protein 184B [Source:HGNC Symbol;Acc:HGNC:1310]
cg05587282,COL12A1,collagen type XII alpha 1 chain [Source:HGNC Symbol;Acc:HGNC:2188]
cg05592406,VSIG10,V-set and immunoglobulin domain containing 10 [Source:HGNC Symbol;Acc:HGNC:26078]
cg05594872,TRIM27,tripartite motif containing 27 [Source:HGNC Symbol;Acc:HGNC:9975]
cg05599106,ZNF20,zinc finger protein 20 [Source:HGNC Symbol;Acc:HGNC:12992]
cg05642024,HERC2P2,hect domain and RLD 2 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:4870]
cg05651688,ZMYM4,zinc finger MYM-type containing 4 [Source:HGNC Symbol;Acc:HGNC:13055]
cg05671585,SLC25A4,solute carrier family 25 member 4 [Source:HGNC Symbol;Acc:HGNC:10990]
cg05672380,ALKBH6,alkB homolog 6 [Source:HGNC Symbol;Acc:HGNC:28243]
cg05698098,FADS2,fatty acid desaturase 2 [Source:HGNC Symbol;Acc:HGNC:3575]
cg05724997,BCL2,BCL2, apoptosis regulator [Source:HGNC Symbol;Acc:HGNC:990]
cg05727186,MGC57346,NA
cg05731122,RPAP3,RNA polymerase II associated protein 3 [Source:HGNC Symbol;Acc:HGNC:26151]
cg05741490,FDX1,ferredoxin 1 [Source:HGNC Symbol;Acc:HGNC:3638]
cg05796909,SENP3,SUMO1/sentrin/SMT3 specific peptidase 3 [Source:HGNC Symbol;Acc:HGNC:17862]
cg05813380,SNTB1,syntrophin beta 1 [Source:HGNC Symbol;Acc:HGNC:11168]
cg05828191,WDR59,WD repeat domain 59 [Source:HGNC Symbol;Acc:HGNC:25706]
cg05852416,NFKBIA,NFKB inhibitor alpha [Source:HGNC Symbol;Acc:HGNC:7797]
cg05881135,SYNM,synemin [Source:HGNC Symbol;Acc:HGNC:24466]
cg05891474,MAPRE2,microtubule associated protein RP/EB family member 2 [Source:HGNC Symbol;Acc:HGNC:6891]
cg05909287,PKD1,polycystin 1, transient receptor potential channel interacting [Source:HGNC Symbol;Acc:HGNC:9008]
cg05928051,C18orf1,NA
cg05941634,CNNM3,cyclin and CBS domain divalent metal cation transport mediator 3 [Source:HGNC Symbol;Acc:HGNC:104]
cg05958438,ERMP1,endoplasmic reticulum metallopeptidase 1 [Source:HGNC Symbol;Acc:HGNC:23703]
cg06012730,PPCDC,phosphopantothenoylcysteine decarboxylase [Source:HGNC Symbol;Acc:HGNC:28107]
cg06018748,LRIG3,leucine rich repeats and immunoglobulin like domains 3 [Source:HGNC Symbol;Acc:HGNC:30991]
cg06062519,ARID5B,AT-rich interaction domain 5B [Source:HGNC Symbol;Acc:HGNC:17362]
cg06069616,C21orf63,NA
cg06079710,RNLS,renalase, FAD dependent amine oxidase [Source:HGNC Symbol;Acc:HGNC:25641]
cg06095560,SAE1,SUMO1 activating enzyme subunit 1 [Source:HGNC Symbol;Acc:HGNC:30660]
cg06106242,SMPD3,sphingomyelin phosphodiesterase 3 [Source:HGNC Symbol;Acc:HGNC:14240]
cg06131526,FBXO5,F-box protein 5 [Source:HGNC Symbol;Acc:HGNC:13584]
cg06182584,C6orf136,chromosome 6 open reading frame 136 [Source:HGNC Symbol;Acc:HGNC:21301]
cg06194026,GPT2,glutamic--pyruvic transaminase 2 [Source:HGNC Symbol;Acc:HGNC:18062]
cg06234342,GTF3C6,general transcription factor IIIC subunit 6 [Source:HGNC Symbol;Acc:HGNC:20872]
cg06235973,LOC113230,NA
cg06254964,C7orf49,chromosome 7 open reading frame 49 [Source:HGNC Symbol;Acc:HGNC:22432]
cg06255524,DNAJC3,DnaJ heat shock protein family (Hsp40) member C3 [Source:HGNC Symbol;Acc:HGNC:9439]
cg06265175,COL14A1,collagen type XIV alpha 1 chain [Source:HGNC Symbol;Acc:HGNC:2191]
cg06277849,ANKRD37,ankyrin repeat domain 37 [Source:HGNC Symbol;Acc:HGNC:29593]
cg06369573,GMIP,GEM interacting protein [Source:HGNC Symbol;Acc:HGNC:24852]
cg06376949,IFIT5,interferon induced protein with tetratricopeptide repeats 5 [Source:HGNC Symbol;Acc:HGNC:13328]
cg06388006,UBN2,ubinuclein 2 [Source:HGNC Symbol;Acc:HGNC:21931]
cg06401851,FUS,FUS RNA binding protein [Source:HGNC Symbol;Acc:HGNC:4010]
cg06405317,LMNB1,lamin B1 [Source:HGNC Symbol;Acc:HGNC:6637]
cg06406719,NPAS1,neuronal PAS domain protein 1 [Source:HGNC Symbol;Acc:HGNC:7894]
cg06416491,KIF21A,kinesin family member 21A [Source:HGNC Symbol;Acc:HGNC:19349]
cg06481699,CUX1,cut like homeobox 1 [Source:HGNC Symbol;Acc:HGNC:2557]
cg06483239,SRP14,signal recognition particle 14 [Source:HGNC Symbol;Acc:HGNC:11299]
cg06487986,PER3,period circadian regulator 3 [Source:HGNC Symbol;Acc:HGNC:8847]
cg06494167,RMND5A,required for meiotic nuclear division 5 homolog A [Source:HGNC Symbol;Acc:HGNC:25850]
cg06498773,TAX1BP1,Tax1 binding protein 1 [Source:HGNC Symbol;Acc:HGNC:11575]
cg06537625,PUM1,pumilio RNA binding family member 1 [Source:HGNC Symbol;Acc:HGNC:14957]
cg06549238,C11orf75,NA
cg06549802,HYLS1,HYLS1, centriolar and ciliogenesis associated [Source:HGNC Symbol;Acc:HGNC:26558]
cg06600287,ECHDC2,enoyl-CoA hydratase domain containing 2 [Source:HGNC Symbol;Acc:HGNC:23408]
cg06613012,ST3GAL4,ST3 beta-galactoside alpha-2,3-sialyltransferase 4 [Source:HGNC Symbol;Acc:HGNC:10864]
cg06617769,PRPSAP1,phosphoribosyl pyrophosphate synthetase associated protein 1 [Source:HGNC Symbol;Acc:HGNC:9466]
cg06618254,DGCR6L,DiGeorge syndrome critical region gene 6 like [Source:HGNC Symbol;Acc:HGNC:18551]
cg06620152,USE1,unconventional SNARE in the ER 1 [Source:HGNC Symbol;Acc:HGNC:30882]
cg06642248,UBE2D1,ubiquitin conjugating enzyme E2 D1 [Source:HGNC Symbol;Acc:HGNC:12474]
cg06646708,NHLRC1,NHL repeat containing E3 ubiquitin protein ligase 1 [Source:HGNC Symbol;Acc:HGNC:21576]
cg06680201,C11orf51,NA
cg06698332,S100A10,S100 calcium binding protein A10 [Source:HGNC Symbol;Acc:HGNC:10487]
cg06705237,FBP1,fructose-bisphosphatase 1 [Source:HGNC Symbol;Acc:HGNC:3606]
cg06708562,SHPRH,SNF2 histone linker PHD RING helicase [Source:HGNC Symbol;Acc:HGNC:19336]
cg06748584,C17orf70,NA
cg06754987,B4GALT2,beta-1,4-galactosyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:925]
cg06757436,NUP133,nucleoporin 133 [Source:HGNC Symbol;Acc:HGNC:18016]
cg06759518,RYBP,RING1 and YY1 binding protein [Source:HGNC Symbol;Acc:HGNC:10480]
cg06804210,CD8A,CD8a molecule [Source:HGNC Symbol;Acc:HGNC:1706]
cg06813554,ABHD4,abhydrolase domain containing 4 [Source:HGNC Symbol;Acc:HGNC:20154]
cg06815112,PTK2B,protein tyrosine kinase 2 beta [Source:HGNC Symbol;Acc:HGNC:9612]
cg06816054,PBK,PDZ binding kinase [Source:HGNC Symbol;Acc:HGNC:18282]
cg06823805,DENND5B,DENN domain containing 5B [Source:HGNC Symbol;Acc:HGNC:28338]
cg06845268,GFPT1,glutamine--fructose-6-phosphate transaminase 1 [Source:HGNC Symbol;Acc:HGNC:4241]
cg06847283,SMARCAL1,SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a like 1 [Source:HGNC Symbol;Acc:HGNC:11102]
cg06854353,CD164,CD164 molecule [Source:HGNC Symbol;Acc:HGNC:1632]
cg06898289,PRKAR2B,protein kinase cAMP-dependent type II regulatory subunit beta [Source:HGNC Symbol;Acc:HGNC:9392]
cg06922305,USP39,ubiquitin specific peptidase 39 [Source:HGNC Symbol;Acc:HGNC:20071]
cg06924622,ESYT2,extended synaptotagmin 2 [Source:HGNC Symbol;Acc:HGNC:22211]
cg06942110,INTS1,integrator complex subunit 1 [Source:HGNC Symbol;Acc:HGNC:24555]
cg06946371,MSX2,msh homeobox 2 [Source:HGNC Symbol;Acc:HGNC:7392]
cg06967828,CHST3,carbohydrate sulfotransferase 3 [Source:HGNC Symbol;Acc:HGNC:1971]
cg06981386,RWDD1,RWD domain containing 1 [Source:HGNC Symbol;Acc:HGNC:20993]
cg06982544,C1orf51,NA
cg06987504,EIF3E,eukaryotic translation initiation factor 3 subunit E [Source:HGNC Symbol;Acc:HGNC:3277]
cg07006920,TMEM48,NA
cg07019536,ANKH,ANKH inorganic pyrophosphate transport regulator [Source:HGNC Symbol;Acc:HGNC:15492]
cg07050602,ZNF592,zinc finger protein 592 [Source:HGNC Symbol;Acc:HGNC:28986]
cg07059875,EPCAM,epithelial cell adhesion molecule [Source:HGNC Symbol;Acc:HGNC:11529]
cg07076661,ANKRD12,ankyrin repeat domain 12 [Source:HGNC Symbol;Acc:HGNC:29135]
cg07078329,ADAM17,ADAM metallopeptidase domain 17 [Source:HGNC Symbol;Acc:HGNC:195]
cg07142523,FOSB,FosB proto-oncogene, AP-1 transcription factor subunit [Source:HGNC Symbol;Acc:HGNC:3797]
cg07159673,CBX4,chromobox 4 [Source:HGNC Symbol;Acc:HGNC:1554]
cg07201835,DNM1L,dynamin 1 like [Source:HGNC Symbol;Acc:HGNC:2973]
cg07205374,SESTD1,SEC14 and spectrin domain containing 1 [Source:HGNC Symbol;Acc:HGNC:18379]
cg07208513,LITAF,lipopolysaccharide induced TNF factor [Source:HGNC Symbol;Acc:HGNC:16841]
cg07268620,HAUS5,HAUS augmin like complex subunit 5 [Source:HGNC Symbol;Acc:HGNC:29130]
cg07316489,NIPBL,NIPBL, cohesin loading factor [Source:HGNC Symbol;Acc:HGNC:28862]
cg07335405,RPS19BP1,ribosomal protein S19 binding protein 1 [Source:HGNC Symbol;Acc:HGNC:28749]
cg07392101,UHRF1,ubiquitin like with PHD and ring finger domains 1 [Source:HGNC Symbol;Acc:HGNC:12556]
cg07392897,FKBP9,FK506 binding protein 9 [Source:HGNC Symbol;Acc:HGNC:3725]
cg07399977,FAM46B,family with sequence similarity 46 member B [Source:HGNC Symbol;Acc:HGNC:28273]
cg07430472,PCDH17,protocadherin 17 [Source:HGNC Symbol;Acc:HGNC:14267]
cg07464859,C16orf45,chromosome 16 open reading frame 45 [Source:HGNC Symbol;Acc:HGNC:19213]
cg07473175,AMIGO2,adhesion molecule with Ig like domain 2 [Source:HGNC Symbol;Acc:HGNC:24073]
cg07490776,AP3M2,adaptor related protein complex 3 mu 2 subunit [Source:HGNC Symbol;Acc:HGNC:570]
cg07491796,DEPDC7,DEP domain containing 7 [Source:HGNC Symbol;Acc:HGNC:29899]
cg07538206,C2CD2,C2 calcium dependent domain containing 2 [Source:HGNC Symbol;Acc:HGNC:1266]
cg07561507,S1PR5,sphingosine-1-phosphate receptor 5 [Source:HGNC Symbol;Acc:HGNC:14299]
cg07564598,WSB1,WD repeat and SOCS box containing 1 [Source:HGNC Symbol;Acc:HGNC:19221]
cg07570677,ZNF691,zinc finger protein 691 [Source:HGNC Symbol;Acc:HGNC:28028]
cg07586331,VRK1,vaccinia related kinase 1 [Source:HGNC Symbol;Acc:HGNC:12718]
cg07603056,STIL,STIL, centriolar assembly protein [Source:HGNC Symbol;Acc:HGNC:10879]
cg07613693,ZBTB45,zinc finger and BTB domain containing 45 [Source:HGNC Symbol;Acc:HGNC:23715]
cg07619549,TFB1M,transcription factor B1, mitochondrial [Source:HGNC Symbol;Acc:HGNC:17037]
cg07647825,SLC46A3,solute carrier family 46 member 3 [Source:HGNC Symbol;Acc:HGNC:27501]
cg07652350,IRF7,interferon regulatory factor 7 [Source:HGNC Symbol;Acc:HGNC:6122]
cg07680232,SEC24D,SEC24 homolog D, COPII coat complex component [Source:HGNC Symbol;Acc:HGNC:10706]
cg07705639,MRPS14,mitochondrial ribosomal protein S14 [Source:HGNC Symbol;Acc:HGNC:14049]
cg07717763,SH2D5,SH2 domain containing 5 [Source:HGNC Symbol;Acc:HGNC:28819]
cg07730848,MED10,mediator complex subunit 10 [Source:HGNC Symbol;Acc:HGNC:28760]
cg07738955,RAPGEFL1,Rap guanine nucleotide exchange factor like 1 [Source:HGNC Symbol;Acc:HGNC:17428]
cg07740877,TCFL5,transcription factor like 5 [Source:HGNC Symbol;Acc:HGNC:11646]
cg07761842,CRTAP,cartilage associated protein [Source:HGNC Symbol;Acc:HGNC:2379]
cg07765621,COL23A1,collagen type XXIII alpha 1 chain [Source:HGNC Symbol;Acc:HGNC:22990]
cg07775501,JOSD2,Josephin domain containing 2 [Source:HGNC Symbol;Acc:HGNC:28853]
cg07780086,MRFAP1L1,Morf4 family associated protein 1 like 1 [Source:HGNC Symbol;Acc:HGNC:28796]
cg07801681,ARL6IP1,ADP ribosylation factor like GTPase 6 interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:697]
cg07810522,SPRN,shadow of prion protein [Source:HGNC Symbol;Acc:HGNC:16871]
cg07829469,PDCD6,programmed cell death 6 [Source:HGNC Symbol;Acc:HGNC:8765]
cg07844738,PTGIR,prostaglandin I2 receptor [Source:HGNC Symbol;Acc:HGNC:9602]
cg07850832,WDR70,WD repeat domain 70 [Source:HGNC Symbol;Acc:HGNC:25495]
cg07859880,ECH1,enoyl-CoA hydratase 1 [Source:HGNC Symbol;Acc:HGNC:3149]
cg07883956,PDE8A,phosphodiesterase 8A [Source:HGNC Symbol;Acc:HGNC:8793]
cg07925134,SNF8,SNF8, ESCRT-II complex subunit [Source:HGNC Symbol;Acc:HGNC:17028]
cg07931024,RAE1,ribonucleic acid export 1 [Source:HGNC Symbol;Acc:HGNC:9828]
cg07966572,ZNF777,zinc finger protein 777 [Source:HGNC Symbol;Acc:HGNC:22213]
cg07982057,GNB2,G protein subunit beta 2 [Source:HGNC Symbol;Acc:HGNC:4398]
cg08000336,MAP7D1,MAP7 domain containing 1 [Source:HGNC Symbol;Acc:HGNC:25514]
cg08000847,C10orf78,NA
cg08018825,SEL1L3,SEL1L family member 3 [Source:HGNC Symbol;Acc:HGNC:29108]
cg08030545,POLR3E,RNA polymerase III subunit E [Source:HGNC Symbol;Acc:HGNC:30347]
cg08047293,TERF2,telomeric repeat binding factor 2 [Source:HGNC Symbol;Acc:HGNC:11729]
cg08060512,AP4E1,adaptor related protein complex 4 epsilon 1 subunit [Source:HGNC Symbol;Acc:HGNC:573]
cg08069712,LENG1,leukocyte receptor cluster member 1 [Source:HGNC Symbol;Acc:HGNC:15502]
cg08073142,TNRC6A,trinucleotide repeat containing 6A [Source:HGNC Symbol;Acc:HGNC:11969]
cg08074962,SEC31A,SEC31 homolog A, COPII coat complex component [Source:HGNC Symbol;Acc:HGNC:17052]
cg08075060,BRP44L,NA
cg08120592,ATMIN,ATM interactor [Source:HGNC Symbol;Acc:HGNC:29034]
cg08133919,MYO5A,myosin VA [Source:HGNC Symbol;Acc:HGNC:7602]
cg08156809,GTF2I,general transcription factor IIi [Source:HGNC Symbol;Acc:HGNC:4659]
cg08217285,GIT1,GIT ArfGAP 1 [Source:HGNC Symbol;Acc:HGNC:4272]
cg08277196,BMPR1A,bone morphogenetic protein receptor type 1A [Source:HGNC Symbol;Acc:HGNC:1076]
cg08287306,CKLF,chemokine like factor [Source:HGNC Symbol;Acc:HGNC:13253]
cg08288130,DOK2,docking protein 2 [Source:HGNC Symbol;Acc:HGNC:2991]
cg08327566,PIK3AP1,phosphoinositide-3-kinase adaptor protein 1 [Source:HGNC Symbol;Acc:HGNC:30034]
cg08332071,JAM3,junctional adhesion molecule 3 [Source:HGNC Symbol;Acc:HGNC:15532]
cg08342721,UNC5B,unc-5 netrin receptor B [Source:HGNC Symbol;Acc:HGNC:12568]
cg08343786,TMEM14B,transmembrane protein 14B [Source:HGNC Symbol;Acc:HGNC:21384]
cg08363339,SLMO2,NA
cg08370839,OBFC1,NA
cg08440162,RFC4,replication factor C subunit 4 [Source:HGNC Symbol;Acc:HGNC:9972]
cg08499107,PRKACA,protein kinase cAMP-activated catalytic subunit alpha [Source:HGNC Symbol;Acc:HGNC:9380]
cg08508368,CA13,carbonic anhydrase 13 [Source:HGNC Symbol;Acc:HGNC:14914]
cg08528616,ZXDC,ZXD family zinc finger C [Source:HGNC Symbol;Acc:HGNC:28160]
cg08551725,SCRN1,secernin 1 [Source:HGNC Symbol;Acc:HGNC:22192]
cg08556822,CD2AP,CD2 associated protein [Source:HGNC Symbol;Acc:HGNC:14258]
cg08583001,PVRL2,NA
cg08591761,ZNF17,zinc finger protein 17 [Source:HGNC Symbol;Acc:HGNC:12958]
cg08610687,CCDC94,coiled-coil domain containing 94 [Source:HGNC Symbol;Acc:HGNC:25518]
cg08619561,BCL2L1,BCL2 like 1 [Source:HGNC Symbol;Acc:HGNC:992]
cg08624472,ARPC1B,actin related protein 2/3 complex subunit 1B [Source:HGNC Symbol;Acc:HGNC:704]
cg08625590,PLXDC2,plexin domain containing 2 [Source:HGNC Symbol;Acc:HGNC:21013]
cg08639244,ATP5SL,NA
cg08644711,RB1,RB transcriptional corepressor 1 [Source:HGNC Symbol;Acc:HGNC:9884]
cg08672677,MRPS23,mitochondrial ribosomal protein S23 [Source:HGNC Symbol;Acc:HGNC:14509]
cg08691775,NDRG1,N-myc downstream regulated 1 [Source:HGNC Symbol;Acc:HGNC:7679]
cg08705285,ADAMTS14,ADAM metallopeptidase with thrombospondin type 1 motif 14 [Source:HGNC Symbol;Acc:HGNC:14899]
cg08722104,PSMC3,proteasome 26S subunit, ATPase 3 [Source:HGNC Symbol;Acc:HGNC:9549]
cg08753222,INPPL1,inositol polyphosphate phosphatase like 1 [Source:HGNC Symbol;Acc:HGNC:6080]
cg08754967,DIP2C,disco interacting protein 2 homolog C [Source:HGNC Symbol;Acc:HGNC:29150]
cg08783491,STX16,syntaxin 16 [Source:HGNC Symbol;Acc:HGNC:11431]
cg08845158,REV1,REV1, DNA directed polymerase [Source:HGNC Symbol;Acc:HGNC:14060]
cg08845291,EML2,echinoderm microtubule associated protein like 2 [Source:HGNC Symbol;Acc:HGNC:18035]
cg08857677,PTPRS,protein tyrosine phosphatase, receptor type S [Source:HGNC Symbol;Acc:HGNC:9681]
cg08861493,MCAM,melanoma cell adhesion molecule [Source:HGNC Symbol;Acc:HGNC:6934]
cg08869244,NDUFV1,NADH:ubiquinone oxidoreductase core subunit V1 [Source:HGNC Symbol;Acc:HGNC:7716]
cg08885100,MTFMT,mitochondrial methionyl-tRNA formyltransferase [Source:HGNC Symbol;Acc:HGNC:29666]
cg08890828,C5orf30,chromosome 5 open reading frame 30 [Source:HGNC Symbol;Acc:HGNC:25052]
cg08895021,CARS,cysteinyl-tRNA synthetase [Source:HGNC Symbol;Acc:HGNC:1493]
cg08911391,DDOST,dolichyl-diphosphooligosaccharide--protein glycosyltransferase non-catalytic subunit [Source:HGNC Symbol;Acc:HGNC:2728]
cg09000112,EFNA5,ephrin A5 [Source:HGNC Symbol;Acc:HGNC:3225]
cg09004581,MTO1,mitochondrial tRNA translation optimization 1 [Source:HGNC Symbol;Acc:HGNC:19261]
cg09059548,PHC1,polyhomeotic homolog 1 [Source:HGNC Symbol;Acc:HGNC:3182]
cg09063566,FAM46A,family with sequence similarity 46 member A [Source:HGNC Symbol;Acc:HGNC:18345]
cg09071294,ALKBH2,alkB homolog 2, alpha-ketoglutarate dependent dioxygenase [Source:HGNC Symbol;Acc:HGNC:32487]
cg09104660,NDUFA4L2,NDUFA4, mitochondrial complex associated like 2 [Source:HGNC Symbol;Acc:HGNC:29836]
cg09114799,RAPGEF3,Rap guanine nucleotide exchange factor 3 [Source:HGNC Symbol;Acc:HGNC:16629]
cg09140281,P4HA2,prolyl 4-hydroxylase subunit alpha 2 [Source:HGNC Symbol;Acc:HGNC:8547]
cg09144196,RBM34,RNA binding motif protein 34 [Source:HGNC Symbol;Acc:HGNC:28965]
cg09162751,ZNF800,zinc finger protein 800 [Source:HGNC Symbol;Acc:HGNC:27267]
cg09163317,B4GALNT1,beta-1,4-N-acetyl-galactosaminyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:4117]
cg09177949,TTLL12,tubulin tyrosine ligase like 12 [Source:HGNC Symbol;Acc:HGNC:28974]
cg09184043,ZNF815,NA
cg09222287,ALCAM,activated leukocyte cell adhesion molecule [Source:HGNC Symbol;Acc:HGNC:400]
cg09242181,LRP4,LDL receptor related protein 4 [Source:HGNC Symbol;Acc:HGNC:6696]
cg09247534,C1orf9,NA
cg09257332,ZFP82,ZFP82 zinc finger protein [Source:HGNC Symbol;Acc:HGNC:28682]
cg09279169,ZFP30,ZFP30 zinc finger protein [Source:HGNC Symbol;Acc:HGNC:29555]
cg09309269,PSMD11,proteasome 26S subunit, non-ATPase 11 [Source:HGNC Symbol;Acc:HGNC:9556]
cg09310644,ZFP90,ZFP90 zinc finger protein [Source:HGNC Symbol;Acc:HGNC:23329]
cg09333481,AGPAT9,NA
cg09348254,RNF103,ring finger protein 103 [Source:HGNC Symbol;Acc:HGNC:12859]
cg09348985,CXCL12,C-X-C motif chemokine ligand 12 [Source:HGNC Symbol;Acc:HGNC:10672]
cg09409311,CLPTM1,CLPTM1, transmembrane protein [Source:HGNC Symbol;Acc:HGNC:2087]
cg09446127,UBAC1,UBA domain containing 1 [Source:HGNC Symbol;Acc:HGNC:30221]
cg09478103,ZNF485,zinc finger protein 485 [Source:HGNC Symbol;Acc:HGNC:23440]
cg09501892,SRM,spermidine synthase [Source:HGNC Symbol;Acc:HGNC:11296]
cg09536375,NSMCE4A,NSE4 homolog A, SMC5-SMC6 complex component [Source:HGNC Symbol;Acc:HGNC:25935]
cg09537107,GRIN2D,glutamate ionotropic receptor NMDA type subunit 2D [Source:HGNC Symbol;Acc:HGNC:4588]
cg09561458,ZNF417,zinc finger protein 417 [Source:HGNC Symbol;Acc:HGNC:20646]
cg09567670,RRM2B,ribonucleotide reductase regulatory TP53 inducible subunit M2B [Source:HGNC Symbol;Acc:HGNC:17296]
cg09573809,ZNF497,zinc finger protein 497 [Source:HGNC Symbol;Acc:HGNC:23714]
cg09587487,FAM20B,FAM20B, glycosaminoglycan xylosylkinase [Source:HGNC Symbol;Acc:HGNC:23017]
cg09608737,MRPS24,mitochondrial ribosomal protein S24 [Source:HGNC Symbol;Acc:HGNC:14510]
cg09615521,ZW10,zw10 kinetochore protein [Source:HGNC Symbol;Acc:HGNC:13194]
cg09657262,PPFIA1,PTPRF interacting protein alpha 1 [Source:HGNC Symbol;Acc:HGNC:9245]
cg09748749,ASL,argininosuccinate lyase [Source:HGNC Symbol;Acc:HGNC:746]
cg09785099,C15orf44,NA
cg09822051,VPS45,vacuolar protein sorting 45 homolog [Source:HGNC Symbol;Acc:HGNC:14579]
cg09827499,SDC1,syndecan 1 [Source:HGNC Symbol;Acc:HGNC:10658]
cg09862440,RABL5,NA
cg09912803,ZNF808,zinc finger protein 808 [Source:HGNC Symbol;Acc:HGNC:33230]
cg09996212,HNRNPR,heterogeneous nuclear ribonucleoprotein R [Source:HGNC Symbol;Acc:HGNC:5047]
cg09998692,LIN54,lin-54 DREAM MuvB core complex component [Source:HGNC Symbol;Acc:HGNC:25397]
cg10010922,GOLGA5,golgin A5 [Source:HGNC Symbol;Acc:HGNC:4428]
cg10061117,SORL1,sortilin related receptor 1 [Source:HGNC Symbol;Acc:HGNC:11185]
cg10068398,EIF2AK4,eukaryotic translation initiation factor 2 alpha kinase 4 [Source:HGNC Symbol;Acc:HGNC:19687]
cg10069277,EPC1,enhancer of polycomb homolog 1 [Source:HGNC Symbol;Acc:HGNC:19876]
cg10107725,LY75,lymphocyte antigen 75 [Source:HGNC Symbol;Acc:HGNC:6729]
cg10135717,ADAMTS17,ADAM metallopeptidase with thrombospondin type 1 motif 17 [Source:HGNC Symbol;Acc:HGNC:17109]
cg10154122,SPINT2,serine peptidase inhibitor, Kunitz type 2 [Source:HGNC Symbol;Acc:HGNC:11247]
cg10244461,LEPREL1,NA
cg10253484,SCAMP2,secretory carrier membrane protein 2 [Source:HGNC Symbol;Acc:HGNC:10564]
cg10258419,TMEM22,NA
cg10332202,KPNA6,karyopherin subunit alpha 6 [Source:HGNC Symbol;Acc:HGNC:6399]
cg10369242,KRT7,keratin 7 [Source:HGNC Symbol;Acc:HGNC:6445]
cg10377144,PAPSS2,3'-phosphoadenosine 5'-phosphosulfate synthase 2 [Source:HGNC Symbol;Acc:HGNC:8604]
cg10415235,COX8A,cytochrome c oxidase subunit 8A [Source:HGNC Symbol;Acc:HGNC:2294]
cg10427793,PAPD4,poly(A) RNA polymerase D4, non-canonical [Source:HGNC Symbol;Acc:HGNC:26776]
cg10435664,PLXNA2,plexin A2 [Source:HGNC Symbol;Acc:HGNC:9100]
cg10459029,ING5,inhibitor of growth family member 5 [Source:HGNC Symbol;Acc:HGNC:19421]
cg10480239,BCR,BCR, RhoGEF and GTPase activating protein [Source:HGNC Symbol;Acc:HGNC:1014]
cg10486909,COG3,component of oligomeric golgi complex 3 [Source:HGNC Symbol;Acc:HGNC:18619]
cg10550320,DCAF11,DDB1 and CUL4 associated factor 11 [Source:HGNC Symbol;Acc:HGNC:20258]
cg10570177,C9orf7,NA
cg10603800,C17orf62,chromosome 17 open reading frame 62 [Source:HGNC Symbol;Acc:HGNC:28672]
cg10621377,ZNF140,zinc finger protein 140 [Source:HGNC Symbol;Acc:HGNC:12925]
cg10623389,FBXO42,F-box protein 42 [Source:HGNC Symbol;Acc:HGNC:29249]
cg10639412,FAM98A,family with sequence similarity 98 member A [Source:HGNC Symbol;Acc:HGNC:24520]
cg10656742,TNFRSF19,TNF receptor superfamily member 19 [Source:HGNC Symbol;Acc:HGNC:11915]
cg10666906,GOLGA4,golgin A4 [Source:HGNC Symbol;Acc:HGNC:4427]
cg10732871,GPX4,glutathione peroxidase 4 [Source:HGNC Symbol;Acc:HGNC:4556]
cg10748765,SLC4A11,solute carrier family 4 member 11 [Source:HGNC Symbol;Acc:HGNC:16438]
cg10773601,CLEC11A,C-type lectin domain containing 11A [Source:HGNC Symbol;Acc:HGNC:10576]
cg10781308,MIER2,MIER family member 2 [Source:HGNC Symbol;Acc:HGNC:29210]
cg10811474,ANGPTL4,angiopoietin like 4 [Source:HGNC Symbol;Acc:HGNC:16039]
cg10828210,VCP,valosin containing protein [Source:HGNC Symbol;Acc:HGNC:12666]
cg10876928,SDC4,syndecan 4 [Source:HGNC Symbol;Acc:HGNC:10661]
cg10947003,KIAA0895L,KIAA0895 like [Source:HGNC Symbol;Acc:HGNC:34408]
