id,gene,description
cg21125143,ALKBH3,alkB homolog 3, alpha-ketoglutaratedependent dioxygenase [Source:HGNC Symbol;Acc:HGNC:30141]
cg21127537,TTC12,tetratricopeptide repeat domain 12 [Source:HGNC Symbol;Acc:HGNC:23700]
cg21139496,DERL1,derlin 1 [Source:HGNC Symbol;Acc:HGNC:28454]
cg21169611,SMC2,structural maintenance of chromosomes 2 [Source:HGNC Symbol;Acc:HGNC:14011]
cg21197871,C8orf38,NA
cg21223075,BHLHE40,basic helix-loop-helix family member e40 [Source:HGNC Symbol;Acc:HGNC:1046]
cg21955402,SMCR7,NA
cg21975390,RPL27A,ribosomal protein L27a [Source:HGNC Symbol;Acc:HGNC:10329]
cg22126505,SPEG,SPEG complex locus [Source:HGNC Symbol;Acc:HGNC:16901]
cg22376661,SLC12A9,solute carrier family 12 member 9 [Source:HGNC Symbol;Acc:HGNC:17435]
cg23045046,PARL,presenilin associated rhomboid like [Source:HGNC Symbol;Acc:HGNC:18253]
cg23117316,PL-5283,NA
cg23277389,SNAI2,snail family transcriptional repressor 2 [Source:HGNC Symbol;Acc:HGNC:11094]
cg23666291,COX17,COX17, cytochrome c oxidase copper chaperone [Source:HGNC Symbol;Acc:HGNC:2264]
cg24221715,BUB1B,BUB1 mitotic checkpoint serine/threonine kinase B [Source:HGNC Symbol;Acc:HGNC:1149]
cg24495008,KIF7,kinesin family member 7 [Source:HGNC Symbol;Acc:HGNC:30497]
cg24780263,ALDOA,aldolase, fructose-bisphosphate A [Source:HGNC Symbol;Acc:HGNC:414]
cg24873772,PPP1R12C,protein phosphatase 1 regulatory subunit 12C [Source:HGNC Symbol;Acc:HGNC:14947]
cg24936468,TMEM50A,transmembrane protein 50A [Source:HGNC Symbol;Acc:HGNC:30590]
cg25159610,PLK2,polo like kinase 2 [Source:HGNC Symbol;Acc:HGNC:19699]
cg25375340,MCOLN2,mucolipin 2 [Source:HGNC Symbol;Acc:HGNC:13357]
cg25485435,RAMP1,receptor activity modifying protein 1 [Source:HGNC Symbol;Acc:HGNC:9843]
cg25608569,KIAA2026,KIAA2026 [Source:HGNC Symbol;Acc:HGNC:23378]
cg25610492,ISG15,ISG15 ubiquitin-like modifier [Source:HGNC Symbol;Acc:HGNC:4053]
cg25742326,PLEKHN1,pleckstrin homology domain containing N1 [Source:HGNC Symbol;Acc:HGNC:25284]
cg25851425,ZCCHC11,zinc finger CCHC-type containing 11 [Source:HGNC Symbol;Acc:HGNC:28981]
cg25866059,UBE2G2,ubiquitin conjugating enzyme E2 G2 [Source:HGNC Symbol;Acc:HGNC:12483]
cg25986496,BIRC5,baculoviral IAP repeat containing 5 [Source:HGNC Symbol;Acc:HGNC:593]
cg26107590,APPL1,adaptor protein, phosphotyrosine interacting with PH domain and leucine zipper 1 [Source:HGNC Symbol;Acc:HGNC:24035]
cg26125384,PCBP1,poly(rC) binding protein 1 [Source:HGNC Symbol;Acc:HGNC:8647]
cg26179134,DTNB,dystrobrevin beta [Source:HGNC Symbol;Acc:HGNC:3058]
cg26269749,CUTA,cutA divalent cation tolerance homolog [Source:HGNC Symbol;Acc:HGNC:21101]
cg26308530,AXIN2,axin 2 [Source:HGNC Symbol;Acc:HGNC:904]
cg26408003,HAUS4,HAUS augmin like complex subunit 4 [Source:HGNC Symbol;Acc:HGNC:20163]
cg26515186,RPS6KA1,ribosomal protein S6 kinase A1 [Source:HGNC Symbol;Acc:HGNC:10430]
cg26534677,CCDC25,coiled-coil domain containing 25 [Source:HGNC Symbol;Acc:HGNC:25591]
cg26682425,ANKRD40,ankyrin repeat domain 40 [Source:HGNC Symbol;Acc:HGNC:28233]
cg26778754,SSFA2,sperm specific antigen 2 [Source:HGNC Symbol;Acc:HGNC:11319]
cg26782876,TPP2,tripeptidyl peptidase 2 [Source:HGNC Symbol;Acc:HGNC:12016]
cg26821498,EYA3,EYA transcriptional coactivator and phosphatase 3 [Source:HGNC Symbol;Acc:HGNC:3521]
cg26836809,FANCL,Fanconi anemia complementation group L [Source:HGNC Symbol;Acc:HGNC:20748]
cg27023515,GCC2,GRIP and coiled-coil domain containing 2 [Source:HGNC Symbol;Acc:HGNC:23218]
cg27318281,INO80C,INO80 complex subunit C [Source:HGNC Symbol;Acc:HGNC:26994]
cg27364319,RARG,retinoic acid receptor gamma [Source:HGNC Symbol;Acc:HGNC:9866]
cg27457339,RAP1B,RAP1B, member of RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:9857]
