id,gene,description
cg07821354,SH2D3A,SH2 domain containing 3A [Source:HGNC Symbol;Acc:HGNC:16885]
cg07837717,ZNF555,zinc finger protein 555 [Source:HGNC Symbol;Acc:HGNC:28382]
cg07940585,RPS19,ribosomal protein S19 [Source:HGNC Symbol;Acc:HGNC:10402]
cg07949083,CDV3,CDV3 homolog [Source:HGNC Symbol;Acc:HGNC:26928]
cg07954497,ZNF780A,zinc finger protein 780A [Source:HGNC Symbol;Acc:HGNC:27603]
cg07960944,LDLR,low density lipoprotein receptor [Source:HGNC Symbol;Acc:HGNC:6547]
cg07973390,CDKN2AIP,CDKN2A interacting protein [Source:HGNC Symbol;Acc:HGNC:24325]
cg07974643,NAA30,N(alpha)-acetyltransferase 30, NatC catalytic subunit [Source:HGNC Symbol;Acc:HGNC:19844]
cg08016310,MED25,mediator complex subunit 25 [Source:HGNC Symbol;Acc:HGNC:28845]
cg08036278,SYVN1,synoviolin 1 [Source:HGNC Symbol;Acc:HGNC:20738]
cg08059845,FCGRT,Fc fragment of IgG receptor and transporter [Source:HGNC Symbol;Acc:HGNC:3621]
cg08102619,TIAL1,TIA1 cytotoxic granule associated RNA binding protein like 1 [Source:HGNC Symbol;Acc:HGNC:11804]
cg08138807,ACAP2,ArfGAP with coiled-coil, ankyrin repeat and PH domains 2 [Source:HGNC Symbol;Acc:HGNC:16469]
cg08145723,ST14,suppression of tumorigenicity 14 [Source:HGNC Symbol;Acc:HGNC:11344]
cg08146221,PTMS,parathymosin [Source:HGNC Symbol;Acc:HGNC:9629]
cg08163803,EFHA1,NA
cg08267701,TOMM40,translocase of outer mitochondrial membrane 40 [Source:HGNC Symbol;Acc:HGNC:18001]
cg08291098,STMN3,stathmin 3 [Source:HGNC Symbol;Acc:HGNC:15926]
cg08292572,HIGD1A,HIG1 hypoxia inducible domain family member 1A [Source:HGNC Symbol;Acc:HGNC:29527]
cg08315133,TMCO6,transmembrane and coiled-coil domains 6 [Source:HGNC Symbol;Acc:HGNC:28814]
cg08361238,PTGFRN,prostaglandin F2 receptor inhibitor [Source:HGNC Symbol;Acc:HGNC:9601]
cg08398452,GLRX2,glutaredoxin 2 [Source:HGNC Symbol;Acc:HGNC:16065]
cg08409642,MT2A,metallothionein 2A [Source:HGNC Symbol;Acc:HGNC:7406]
cg08421983,AP2M1,adaptor related protein complex 2 mu 1 subunit [Source:HGNC Symbol;Acc:HGNC:564]
cg08425760,AGTRAP,angiotensin II receptor associated protein [Source:HGNC Symbol;Acc:HGNC:13539]
cg08464513,MAPK3,mitogen-activated protein kinase 3 [Source:HGNC Symbol;Acc:HGNC:6877]
cg08465862,PFKP,phosphofructokinase, platelet [Source:HGNC Symbol;Acc:HGNC:8878]
cg08500346,CTSH,cathepsin H [Source:HGNC Symbol;Acc:HGNC:2535]
cg08514765,MMP15,matrix metallopeptidase 15 [Source:HGNC Symbol;Acc:HGNC:7161]
cg08514994,STAU1,staufen double-stranded RNA binding protein 1 [Source:HGNC Symbol;Acc:HGNC:11370]
cg08535938,USP21,ubiquitin specific peptidase 21 [Source:HGNC Symbol;Acc:HGNC:12620]
cg08558340,SRRT,serrate, RNA effector molecule [Source:HGNC Symbol;Acc:HGNC:24101]
cg08572679,JMJD5,NA
cg08608094,TLK2,tousled like kinase 2 [Source:HGNC Symbol;Acc:HGNC:11842]
cg08690336,D2HGDH,D-2-hydroxyglutarate dehydrogenase [Source:HGNC Symbol;Acc:HGNC:28358]
cg08737421,MAX,MYC associated factor X [Source:HGNC Symbol;Acc:HGNC:6913]
cg08746853,HIST4H4,histone cluster 4 H4 [Source:HGNC Symbol;Acc:HGNC:20510]
cg08747777,CDH11,cadherin 11 [Source:HGNC Symbol;Acc:HGNC:1750]
cg08748948,SCARF2,scavenger receptor class F member 2 [Source:HGNC Symbol;Acc:HGNC:19869]
cg08794157,PMP22,peripheral myelin protein 22 [Source:HGNC Symbol;Acc:HGNC:9118]
cg08827079,ZNF181,zinc finger protein 181 [Source:HGNC Symbol;Acc:HGNC:12971]
cg08896629,TYK2,tyrosine kinase 2 [Source:HGNC Symbol;Acc:HGNC:12440]
cg08919846,KIAA0495,NA
cg08923160,APOB48R,NA
cg08972632,LOC283922,NA
cg09036505,SSBP3,single stranded DNA binding protein 3 [Source:HGNC Symbol;Acc:HGNC:15674]
cg09037089,FLI1,Fli-1 proto-oncogene, ETS transcription factor [Source:HGNC Symbol;Acc:HGNC:3749]
cg09044219,CCDC77,coiled-coil domain containing 77 [Source:HGNC Symbol;Acc:HGNC:28203]
cg09059670,SERINC5,serine incorporator 5 [Source:HGNC Symbol;Acc:HGNC:18825]
cg09105193,CPM,carboxypeptidase M [Source:HGNC Symbol;Acc:HGNC:2311]
cg09105657,C10orf125,NA
cg09117878,STXBP3,syntaxin binding protein 3 [Source:HGNC Symbol;Acc:HGNC:11446]
cg09169255,SPR,sepiapterin reductase [Source:HGNC Symbol;Acc:HGNC:11257]
cg09169839,FARSB,phenylalanyl-tRNA synthetase beta subunit [Source:HGNC Symbol;Acc:HGNC:17800]
cg09191232,PAPSS1,3'-phosphoadenosine 5'-phosphosulfate synthase 1 [Source:HGNC Symbol;Acc:HGNC:8603]
cg09205595,AGAP3,ArfGAP with GTPase domain, ankyrin repeat and PH domain 3 [Source:HGNC Symbol;Acc:HGNC:16923]
cg09239756,CKAP4,cytoskeleton associated protein 4 [Source:HGNC Symbol;Acc:HGNC:16991]
cg09258965,TBC1D7,TBC1 domain family member 7 [Source:HGNC Symbol;Acc:HGNC:21066]
cg09282289,ZMYM2,zinc finger MYM-type containing 2 [Source:HGNC Symbol;Acc:HGNC:12989]
cg09315024,UBE2D3,ubiquitin conjugating enzyme E2 D3 [Source:HGNC Symbol;Acc:HGNC:12476]
cg09321108,NUP160,nucleoporin 160 [Source:HGNC Symbol;Acc:HGNC:18017]
cg09336228,DDX19A,DEAD-box helicase 19A [Source:HGNC Symbol;Acc:HGNC:25628]
cg09348431,SCRIB,scribbled planar cell polarity protein [Source:HGNC Symbol;Acc:HGNC:30377]
cg09359933,C19orf10,NA
cg09414633,APC2,APC2, WNT signaling pathway regulator [Source:HGNC Symbol;Acc:HGNC:24036]
cg09444439,UBR2,ubiquitin protein ligase E3 component n-recognin 2 [Source:HGNC Symbol;Acc:HGNC:21289]
cg09462576,MRPL55,mitochondrial ribosomal protein L55 [Source:HGNC Symbol;Acc:HGNC:16686]
cg09462826,FADS1,fatty acid desaturase 1 [Source:HGNC Symbol;Acc:HGNC:3574]
cg09482816,LRP1,LDL receptor related protein 1 [Source:HGNC Symbol;Acc:HGNC:6692]
cg09487245,PTPN18,protein tyrosine phosphatase, non-receptor type 18 [Source:HGNC Symbol;Acc:HGNC:9649]
cg09490873,FNDC3B,fibronectin type III domain containing 3B [Source:HGNC Symbol;Acc:HGNC:24670]
cg09522027,PPP1CB,protein phosphatase 1 catalytic subunit beta [Source:HGNC Symbol;Acc:HGNC:9282]
cg09526912,SIX2,SIX homeobox 2 [Source:HGNC Symbol;Acc:HGNC:10888]
cg09569869,FAM109B,family with sequence similarity 109 member B [Source:HGNC Symbol;Acc:HGNC:27161]
cg09638344,WFS1,wolframin ER transmembrane glycoprotein [Source:HGNC Symbol;Acc:HGNC:12762]
cg09704422,ZFAT,zinc finger and AT-hook domain containing [Source:HGNC Symbol;Acc:HGNC:19899]
cg09736286,DIABLO,diablo IAP-binding mitochondrial protein [Source:HGNC Symbol;Acc:HGNC:21528]
cg09759994,TTL,tubulin tyrosine ligase [Source:HGNC Symbol;Acc:HGNC:21586]
cg09800026,ICOSLG,inducible T cell costimulator ligand [Source:HGNC Symbol;Acc:HGNC:17087]
cg09836324,ELL3,elongation factor for RNA polymerase II 3 [Source:HGNC Symbol;Acc:HGNC:23113]
cg09909877,GCAT,glycine C-acetyltransferase [Source:HGNC Symbol;Acc:HGNC:4188]
cg09938328,RRAGC,Ras related GTP binding C [Source:HGNC Symbol;Acc:HGNC:19902]
cg09944149,PTPDC1,protein tyrosine phosphatase domain containing 1 [Source:HGNC Symbol;Acc:HGNC:30184]
cg09967834,HEATR6,HEAT repeat containing 6 [Source:HGNC Symbol;Acc:HGNC:24076]
cg10033612,CRAMP1L,NA
cg10045446,LSM5,LSM5 homolog, U6 small nuclear RNA and mRNA degradation associated [Source:HGNC Symbol;Acc:HGNC:17162]
cg10108626,GPR108,G protein-coupled receptor 108 [Source:HGNC Symbol;Acc:HGNC:17829]
cg10141022,BRAF,B-Raf proto-oncogene, serine/threonine kinase [Source:HGNC Symbol;Acc:HGNC:1097]
cg10188300,ZNF766,zinc finger protein 766 [Source:HGNC Symbol;Acc:HGNC:28063]
cg10203522,NUDT16L1,nudix hydrolase 16 like 1 [Source:HGNC Symbol;Acc:HGNC:28154]
cg10219512,ZNF318,zinc finger protein 318 [Source:HGNC Symbol;Acc:HGNC:13578]
cg10240449,PFN1,profilin 1 [Source:HGNC Symbol;Acc:HGNC:8881]
cg10268125,ING3,inhibitor of growth family member 3 [Source:HGNC Symbol;Acc:HGNC:14587]
cg10274099,HOMEZ,homeobox and leucine zipper encoding [Source:HGNC Symbol;Acc:HGNC:20164]
cg10281770,WDR45L,NA
cg10286983,ALDH5A1,aldehyde dehydrogenase 5 family member A1 [Source:HGNC Symbol;Acc:HGNC:408]
cg10333802,PCNX,NA
cg10348863,ING2,inhibitor of growth family member 2 [Source:HGNC Symbol;Acc:HGNC:6063]
cg10447615,CLCC1,chloride channel CLIC like 1 [Source:HGNC Symbol;Acc:HGNC:29675]
cg10499172,DCPS,decapping enzyme, scavenger [Source:HGNC Symbol;Acc:HGNC:29812]
cg10503854,EIF4A3,eukaryotic translation initiation factor 4A3 [Source:HGNC Symbol;Acc:HGNC:18683]
cg10517222,C17orf58,chromosome 17 open reading frame 58 [Source:HGNC Symbol;Acc:HGNC:27568]
cg10524983,GYG1,glycogenin 1 [Source:HGNC Symbol;Acc:HGNC:4699]
cg10546176,DNAJC21,DnaJ heat shock protein family (Hsp40) member C21 [Source:HGNC Symbol;Acc:HGNC:27030]
cg10563588,RASA3,RAS p21 protein activator 3 [Source:HGNC Symbol;Acc:HGNC:20331]
cg10568297,SLC29A4,solute carrier family 29 member 4 [Source:HGNC Symbol;Acc:HGNC:23097]
cg10601026,EGR2,early growth response 2 [Source:HGNC Symbol;Acc:HGNC:3239]
cg10626261,CCM2,CCM2 scaffolding protein [Source:HGNC Symbol;Acc:HGNC:21708]
cg10668980,KIAA1274,NA
cg10680411,PGBD1,piggyBac transposable element derived 1 [Source:HGNC Symbol;Acc:HGNC:19398]
cg10683055,IL10RB,interleukin 10 receptor subunit beta [Source:HGNC Symbol;Acc:HGNC:5965]
cg10698098,WTAP,WT1 associated protein [Source:HGNC Symbol;Acc:HGNC:16846]
cg10716823,RPLP1,ribosomal protein lateral stalk subunit P1 [Source:HGNC Symbol;Acc:HGNC:10372]
cg10722846,TRAPPC9,trafficking protein particle complex 9 [Source:HGNC Symbol;Acc:HGNC:30832]
cg10740563,SYT12,synaptotagmin 12 [Source:HGNC Symbol;Acc:HGNC:18381]
cg10815400,RAVER2,ribonucleoprotein, PTB binding 2 [Source:HGNC Symbol;Acc:HGNC:25577]
cg10864501,POLDIP3,DNA polymerase delta interacting protein 3 [Source:HGNC Symbol;Acc:HGNC:23782]
cg10871529,CNP,2',3'-cyclic nucleotide 3' phosphodiesterase [Source:HGNC Symbol;Acc:HGNC:2158]
cg10871876,ZNF83,zinc finger protein 83 [Source:HGNC Symbol;Acc:HGNC:13158]
cg10872774,NUDT14,nudix hydrolase 14 [Source:HGNC Symbol;Acc:HGNC:20141]
cg10894697,CASP7,caspase 7 [Source:HGNC Symbol;Acc:HGNC:1508]
cg10908188,C3orf63,NA
cg10928931,ARHGEF5,Rho guanine nucleotide exchange factor 5 [Source:HGNC Symbol;Acc:HGNC:13209]
cg10933959,FLJ42289,NA
cg10956860,GOLPH3,golgi phosphoprotein 3 [Source:HGNC Symbol;Acc:HGNC:15452]
cg10970399,USP45,ubiquitin specific peptidase 45 [Source:HGNC Symbol;Acc:HGNC:20080]
cg10973622,IMMT,inner membrane mitochondrial protein [Source:HGNC Symbol;Acc:HGNC:6047]
cg10999867,HDAC2,histone deacetylase 2 [Source:HGNC Symbol;Acc:HGNC:4853]
cg11007406,SPTBN1,spectrin beta, non-erythrocytic 1 [Source:HGNC Symbol;Acc:HGNC:11275]
cg11015833,TMTC2,transmembrane and tetratricopeptide repeat containing 2 [Source:HGNC Symbol;Acc:HGNC:25440]
cg11031180,TINF2,TERF1 interacting nuclear factor 2 [Source:HGNC Symbol;Acc:HGNC:11824]
cg11031937,MADD,MAP kinase activating death domain [Source:HGNC Symbol;Acc:HGNC:6766]
cg11068517,RABGGTA,Rab geranylgeranyltransferase alpha subunit [Source:HGNC Symbol;Acc:HGNC:9795]
cg11127732,MRPS9,mitochondrial ribosomal protein S9 [Source:HGNC Symbol;Acc:HGNC:14501]
cg11152302,NYNRIN,NYN domain and retroviral integrase containing [Source:HGNC Symbol;Acc:HGNC:20165]
cg11192537,ARHGEF7,Rho guanine nucleotide exchange factor 7 [Source:HGNC Symbol;Acc:HGNC:15607]
cg11197202,C11orf30,NA
cg11228717,DERA,deoxyribose-phosphate aldolase [Source:HGNC Symbol;Acc:HGNC:24269]
cg11235344,MARK1,microtubule affinity regulating kinase 1 [Source:HGNC Symbol;Acc:HGNC:6896]
cg11361691,FLNB,filamin B [Source:HGNC Symbol;Acc:HGNC:3755]
cg11393995,SERPINB1,serpin family B member 1 [Source:HGNC Symbol;Acc:HGNC:3311]
cg11405475,SNRPE,small nuclear ribonucleoprotein polypeptide E [Source:HGNC Symbol;Acc:HGNC:11161]
cg11421255,ANXA2,annexin A2 [Source:HGNC Symbol;Acc:HGNC:537]
cg11504408,KCTD18,potassium channel tetramerization domain containing 18 [Source:HGNC Symbol;Acc:HGNC:26446]
cg11512800,ENDOD1,endonuclease domain containing 1 [Source:HGNC Symbol;Acc:HGNC:29129]
cg11534677,KBTBD2,kelch repeat and BTB domain containing 2 [Source:HGNC Symbol;Acc:HGNC:21751]
cg11621808,ITGB8,integrin subunit beta 8 [Source:HGNC Symbol;Acc:HGNC:6163]
cg11634612,UBE2V2,ubiquitin conjugating enzyme E2 V2 [Source:HGNC Symbol;Acc:HGNC:12495]
cg11657440,DMWD,DM1 locus, WD repeat containing [Source:HGNC Symbol;Acc:HGNC:2936]
cg11665333,WDR82,WD repeat domain 82 [Source:HGNC Symbol;Acc:HGNC:28826]
cg11697983,SERBP1,SERPINE1 mRNA binding protein 1 [Source:HGNC Symbol;Acc:HGNC:17860]
cg11713493,PLD6,phospholipase D family member 6 [Source:HGNC Symbol;Acc:HGNC:30447]
cg11789185,C14orf93,chromosome 14 open reading frame 93 [Source:HGNC Symbol;Acc:HGNC:20162]
cg11878242,SERTAD2,SERTA domain containing 2 [Source:HGNC Symbol;Acc:HGNC:30784]
cg11909310,GTPBP10,GTP binding protein 10 [Source:HGNC Symbol;Acc:HGNC:25106]
cg11973682,CRMP1,collapsin response mediator protein 1 [Source:HGNC Symbol;Acc:HGNC:2365]
cg11980435,BBC3,BCL2 binding component 3 [Source:HGNC Symbol;Acc:HGNC:17868]
cg12000587,C17orf79,NA
cg12193731,ACVRL1,activin A receptor like type 1 [Source:HGNC Symbol;Acc:HGNC:175]
cg12267291,SQLE,squalene epoxidase [Source:HGNC Symbol;Acc:HGNC:11279]
cg12345955,BCL11A,B cell CLL/lymphoma 11A [Source:HGNC Symbol;Acc:HGNC:13221]
cg12396306,PCDHB14,protocadherin beta 14 [Source:HGNC Symbol;Acc:HGNC:8685]
cg12405775,MRPL3,mitochondrial ribosomal protein L3 [Source:HGNC Symbol;Acc:HGNC:10379]
cg12407666,RIC8B,RIC8 guanine nucleotide exchange factor B [Source:HGNC Symbol;Acc:HGNC:25555]
cg12538950,P4HA3,prolyl 4-hydroxylase subunit alpha 3 [Source:HGNC Symbol;Acc:HGNC:30135]
cg12548454,PSAT1,phosphoserine aminotransferase 1 [Source:HGNC Symbol;Acc:HGNC:19129]
cg12586428,BTG2,BTG anti-proliferation factor 2 [Source:HGNC Symbol;Acc:HGNC:1131]
cg12598099,ZCCHC2,zinc finger CCHC-type containing 2 [Source:HGNC Symbol;Acc:HGNC:22916]
cg12657283,FYN,FYN proto-oncogene, Src family tyrosine kinase [Source:HGNC Symbol;Acc:HGNC:4037]
cg12661370,SLC26A2,solute carrier family 26 member 2 [Source:HGNC Symbol;Acc:HGNC:10994]
cg12767885,INPP5A,inositol polyphosphate-5-phosphatase A [Source:HGNC Symbol;Acc:HGNC:6076]
cg12806521,NOP2,NOP2 nucleolar protein [Source:HGNC Symbol;Acc:HGNC:7867]
cg12825836,MPND,MPN domain containing [Source:HGNC Symbol;Acc:HGNC:25934]
cg12827798,UCHL3,ubiquitin C-terminal hydrolase L3 [Source:HGNC Symbol;Acc:HGNC:12515]
cg12877860,DFNB31,NA
cg12912293,ARNT,aryl hydrocarbon receptor nuclear translocator [Source:HGNC Symbol;Acc:HGNC:700]
cg12943363,MND1,meiotic nuclear divisions 1 [Source:HGNC Symbol;Acc:HGNC:24839]
cg12947447,FBXL14,F-box and leucine rich repeat protein 14 [Source:HGNC Symbol;Acc:HGNC:28624]
cg12968701,MARS,methionyl-tRNA synthetase [Source:HGNC Symbol;Acc:HGNC:6898]
cg12991125,PLA2R1,phospholipase A2 receptor 1 [Source:HGNC Symbol;Acc:HGNC:9042]
cg13099429,COX16,COX16, cytochrome c oxidase assembly homolog [Source:HGNC Symbol;Acc:HGNC:20213]
cg13146874,RNF10,ring finger protein 10 [Source:HGNC Symbol;Acc:HGNC:10055]
cg13160221,HR,HR, lysine demethylase and nuclear receptor corepressor [Source:HGNC Symbol;Acc:HGNC:5172]
cg13203249,LOC400657,NA
cg13266292,RPS15,ribosomal protein S15 [Source:HGNC Symbol;Acc:HGNC:10388]
cg13302559,CCDC93,coiled-coil domain containing 93 [Source:HGNC Symbol;Acc:HGNC:25611]
cg13361703,TMEM20,NA
cg13379408,MPPE1,metallophosphoesterase 1 [Source:HGNC Symbol;Acc:HGNC:15988]
cg13403760,PTPN14,protein tyrosine phosphatase, non-receptor type 14 [Source:HGNC Symbol;Acc:HGNC:9647]
cg13419791,ST6GAL1,ST6 beta-galactoside alpha-2,6-sialyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:10860]
cg13466487,CMBL,carboxymethylenebutenolidase homolog [Source:HGNC Symbol;Acc:HGNC:25090]
cg13469311,PGRMC2,progesterone receptor membrane component 2 [Source:HGNC Symbol;Acc:HGNC:16089]
cg13508557,HPSE,heparanase [Source:HGNC Symbol;Acc:HGNC:5164]
cg13521538,ALDH1B1,aldehyde dehydrogenase 1 family member B1 [Source:HGNC Symbol;Acc:HGNC:407]
cg13532055,FXN,frataxin [Source:HGNC Symbol;Acc:HGNC:3951]
cg13549152,AKIRIN1,akirin 1 [Source:HGNC Symbol;Acc:HGNC:25744]
cg13551894,USO1,USO1 vesicle transport factor [Source:HGNC Symbol;Acc:HGNC:30904]
cg13612317,KIF5B,kinesin family member 5B [Source:HGNC Symbol;Acc:HGNC:6324]
cg13614468,GTF2F1,general transcription factor IIF subunit 1 [Source:HGNC Symbol;Acc:HGNC:4652]
cg13648117,TMEM141,transmembrane protein 141 [Source:HGNC Symbol;Acc:HGNC:28211]
cg13666550,GADD45B,growth arrest and DNA damage inducible beta [Source:HGNC Symbol;Acc:HGNC:4096]
cg13678049,CUL9,cullin 9 [Source:HGNC Symbol;Acc:HGNC:15982]
cg13722619,CDCP1,CUB domain containing protein 1 [Source:HGNC Symbol;Acc:HGNC:24357]
cg13910583,RPS20,ribosomal protein S20 [Source:HGNC Symbol;Acc:HGNC:10405]
cg13913149,ADRBK1,NA
cg13951797,TRAF7,TNF receptor associated factor 7 [Source:HGNC Symbol;Acc:HGNC:20456]
cg13995319,YES1,YES proto-oncogene 1, Src family tyrosine kinase [Source:HGNC Symbol;Acc:HGNC:12841]
cg14051306,MIER3,MIER family member 3 [Source:HGNC Symbol;Acc:HGNC:26678]
cg14052996,ENDOG,endonuclease G [Source:HGNC Symbol;Acc:HGNC:3346]
cg14064488,SNX10,sorting nexin 10 [Source:HGNC Symbol;Acc:HGNC:14974]
cg14085328,DDX59,DEAD-box helicase 59 [Source:HGNC Symbol;Acc:HGNC:25360]
cg14089881,ICMT,isoprenylcysteine carboxyl methyltransferase [Source:HGNC Symbol;Acc:HGNC:5350]
cg14131038,NCK2,NCK adaptor protein 2 [Source:HGNC Symbol;Acc:HGNC:7665]
cg14212953,TMEM107,transmembrane protein 107 [Source:HGNC Symbol;Acc:HGNC:28128]
cg14253932,LIN37,lin-37 DREAM MuvB core complex component [Source:HGNC Symbol;Acc:HGNC:33234]
cg14253939,RNF187,ring finger protein 187 [Source:HGNC Symbol;Acc:HGNC:27146]
cg14281160,LLPH,LLP homolog, long-term synaptic facilitation [Source:HGNC Symbol;Acc:HGNC:28229]
cg14293614,TOMM5,translocase of outer mitochondrial membrane 5 [Source:HGNC Symbol;Acc:HGNC:31369]
cg14298379,MYLIP,myosin regulatory light chain interacting protein [Source:HGNC Symbol;Acc:HGNC:21155]
cg14304267,C12orf57,chromosome 12 open reading frame 57 [Source:HGNC Symbol;Acc:HGNC:29521]
cg14353079,SMC5,structural maintenance of chromosomes 5 [Source:HGNC Symbol;Acc:HGNC:20465]
cg14452875,NR1D2,nuclear receptor subfamily 1 group D member 2 [Source:HGNC Symbol;Acc:HGNC:7963]
cg14472148,NDUFB6,NADH:ubiquinone oxidoreductase subunit B6 [Source:HGNC Symbol;Acc:HGNC:7701]
cg14525897,ARHGAP19,Rho GTPase activating protein 19 [Source:HGNC Symbol;Acc:HGNC:23724]
cg14557909,NEK8,NIMA related kinase 8 [Source:HGNC Symbol;Acc:HGNC:13387]
cg14560040,SURF6,surfeit 6 [Source:HGNC Symbol;Acc:HGNC:11478]
cg14583673,FBXL7,F-box and leucine rich repeat protein 7 [Source:HGNC Symbol;Acc:HGNC:13604]
cg14594876,SNTA1,syntrophin alpha 1 [Source:HGNC Symbol;Acc:HGNC:11167]
cg14601284,PLXDC1,plexin domain containing 1 [Source:HGNC Symbol;Acc:HGNC:20945]
cg14612785,EIF4E3,eukaryotic translation initiation factor 4E family member 3 [Source:HGNC Symbol;Acc:HGNC:31837]
cg14640481,BRI3,brain protein I3 [Source:HGNC Symbol;Acc:HGNC:1109]
cg14648167,C7orf36,NA
cg14667004,IP6K1,inositol hexakisphosphate kinase 1 [Source:HGNC Symbol;Acc:HGNC:18360]
cg14756197,CSTB,cystatin B [Source:HGNC Symbol;Acc:HGNC:2482]
cg14765969,C4orf43,NA
cg14773523,MINA,NA
cg14787477,NAGLU,N-acetyl-alpha-glucosaminidase [Source:HGNC Symbol;Acc:HGNC:7632]
cg14792031,KBTBD6,kelch repeat and BTB domain containing 6 [Source:HGNC Symbol;Acc:HGNC:25340]
cg14871704,C11orf61,NA
cg14904662,ANK1,ankyrin 1 [Source:HGNC Symbol;Acc:HGNC:492]
cg14953026,GAB1,GRB2 associated binding protein 1 [Source:HGNC Symbol;Acc:HGNC:4066]
cg14977069,LIME1,Lck interacting transmembrane adaptor 1 [Source:HGNC Symbol;Acc:HGNC:26016]
cg15119377,ITGB5,integrin subunit beta 5 [Source:HGNC Symbol;Acc:HGNC:6160]
cg15146834,PPP1R14C,protein phosphatase 1 regulatory inhibitor subunit 14C [Source:HGNC Symbol;Acc:HGNC:14952]
cg15153604,RPSAP58,ribosomal protein SA pseudogene 58 [Source:HGNC Symbol;Acc:HGNC:36809]
cg15206136,PIP4K2B,phosphatidylinositol-5-phosphate 4-kinase type 2 beta [Source:HGNC Symbol;Acc:HGNC:8998]
cg15241708,CNOT6,CCR4-NOT transcription complex subunit 6 [Source:HGNC Symbol;Acc:HGNC:14099]
cg15345388,CCT4,chaperonin containing TCP1 subunit 4 [Source:HGNC Symbol;Acc:HGNC:1617]
cg15357639,OGG1,8-oxoguanine DNA glycosylase [Source:HGNC Symbol;Acc:HGNC:8125]
cg15398448,PTOV1,prostate tumor overexpressed 1 [Source:HGNC Symbol;Acc:HGNC:9632]
cg15480137,SUGT1,SGT1 homolog, MIS12 kinetochore complex assembly cochaperone [Source:HGNC Symbol;Acc:HGNC:16987]
cg15522719,GLS,glutaminase [Source:HGNC Symbol;Acc:HGNC:4331]
cg15550435,PCGF5,polycomb group ring finger 5 [Source:HGNC Symbol;Acc:HGNC:28264]
cg15563952,DHTKD1,dehydrogenase E1 and transketolase domain containing 1 [Source:HGNC Symbol;Acc:HGNC:23537]
cg15575967,TRIM62,tripartite motif containing 62 [Source:HGNC Symbol;Acc:HGNC:25574]
cg15599832,OSMR,oncostatin M receptor [Source:HGNC Symbol;Acc:HGNC:8507]
cg15625558,C17orf63,NA
cg15761609,FAM20A,FAM20A, golgi associated secretory pathway pseudokinase [Source:HGNC Symbol;Acc:HGNC:23015]
cg15821095,RBM15B,RNA binding motif protein 15B [Source:HGNC Symbol;Acc:HGNC:24303]
cg15869475,CAPZA2,capping actin protein of muscle Z-line alpha subunit 2 [Source:HGNC Symbol;Acc:HGNC:1490]
cg15879316,CELSR1,cadherin EGF LAG seven-pass G-type receptor 1 [Source:HGNC Symbol;Acc:HGNC:1850]
cg15903837,P2RY6,pyrimidinergic receptor P2Y6 [Source:HGNC Symbol;Acc:HGNC:8543]
cg15921515,RPS26,ribosomal protein S26 [Source:HGNC Symbol;Acc:HGNC:10414]
cg15975824,MAGI3,membrane associated guanylate kinase, WW and PDZ domain containing 3 [Source:HGNC Symbol;Acc:HGNC:29647]
cg16087267,MTMR12,myotubularin related protein 12 [Source:HGNC Symbol;Acc:HGNC:18191]
cg16119522,PPP1R16B,protein phosphatase 1 regulatory subunit 16B [Source:HGNC Symbol;Acc:HGNC:15850]
cg16127594,CNN3,calponin 3 [Source:HGNC Symbol;Acc:HGNC:2157]
cg16203863,WDR73,WD repeat domain 73 [Source:HGNC Symbol;Acc:HGNC:25928]
cg16204509,ALDH1L2,aldehyde dehydrogenase 1 family member L2 [Source:HGNC Symbol;Acc:HGNC:26777]
cg16228688,DPP3,dipeptidyl peptidase 3 [Source:HGNC Symbol;Acc:HGNC:3008]
cg16240137,STK10,serine/threonine kinase 10 [Source:HGNC Symbol;Acc:HGNC:11388]
cg16299601,GK5,glycerol kinase 5 (putative) [Source:HGNC Symbol;Acc:HGNC:28635]
cg16366709,SGSM3,small G protein signaling modulator 3 [Source:HGNC Symbol;Acc:HGNC:25228]
cg16369235,PFKL,phosphofructokinase, liver type [Source:HGNC Symbol;Acc:HGNC:8876]
cg16378421,ABCC5,ATP binding cassette subfamily C member 5 [Source:HGNC Symbol;Acc:HGNC:56]
cg16402817,COBLL1,cordon-bleu WH2 repeat protein like 1 [Source:HGNC Symbol;Acc:HGNC:23571]
cg16411863,TGFB3,transforming growth factor beta 3 [Source:HGNC Symbol;Acc:HGNC:11769]
cg16453673,APPL2,adaptor protein, phosphotyrosine interacting with PH domain and leucine zipper 2 [Source:HGNC Symbol;Acc:HGNC:18242]
cg16478236,MAP1B,microtubule associated protein 1B [Source:HGNC Symbol;Acc:HGNC:6836]
cg16542424,PTPRG,protein tyrosine phosphatase, receptor type G [Source:HGNC Symbol;Acc:HGNC:9671]
cg16637776,TEAD3,TEA domain transcription factor 3 [Source:HGNC Symbol;Acc:HGNC:11716]
cg16651732,ABHD2,abhydrolase domain containing 2 [Source:HGNC Symbol;Acc:HGNC:18717]
cg16670864,DUSP14,dual specificity phosphatase 14 [Source:HGNC Symbol;Acc:HGNC:17007]
cg16806347,FUK,fucokinase [Source:HGNC Symbol;Acc:HGNC:29500]
cg16826874,DOCK5,dedicator of cytokinesis 5 [Source:HGNC Symbol;Acc:HGNC:23476]
